date,510300.SH,510500.SH,513500.SH,511260.SH,518880.SH,000066.SH,511130.SH,513100.SH
2020-04-15,3.292,4.739,0.941,111.379,3.702,1450.8743,3.7692291,0.6474000215530396
2020-04-16,3.294,4.778,0.936,111.684,3.73,1451.4647,3.73609302,0.652400016784668
2020-04-17,3.328,4.784,0.956,111.585,3.669,1451.8122,3.727809,0.675000011920929
2020-04-20,3.344,4.839,0.956,111.238,3.651,1452.5462,3.71952498,0.675000011920929
2020-04-21,3.304,4.806,0.937,111.237,3.684,1428.9246,3.69467292,0.6696000099182129
2020-04-22,3.338,4.853,0.926,111.521,3.674,1436.988,3.70295694,0.6845999956130981
2020-04-23,3.331,4.827,0.936,112.067,3.739,1445.423,3.69467292,0.6930000185966492
2020-04-24,3.299,4.752,0.93,112.339,3.769,1430.8263,3.6449688,0.6891999840736389
2020-04-27,3.316,4.735,0.949,112.311,3.741,1418.6501,3.66153684,0.7134000062942505
2020-04-28,3.34,4.696,0.958,112.441,3.714,1402.2466,3.62011674,0.7311999797821045
2020-04-29,3.36,4.706,0.966,112.556,3.733,1408.7842,3.63668478,0.7444000244140625
2020-04-30,3.417,4.83,0.986,112.308,3.746,1439.3469,3.67810488,0.7473999857902527
2020-05-06,3.427,4.908,0.974,112.096,3.741,1459.4136,3.6863889,0.7495999932289124
2020-05-07,3.42,4.902,0.962,111.562,3.723,1451.1837,3.66982086,0.7527999877929688
2020-05-08,3.462,4.968,0.971,111.279,3.769,1463.9232,3.6863889,0.7577999830245972
2020-05-11,3.455,4.948,0.981,110.729,3.754,1454.1183,3.66153684,0.745199978351593
2020-05-12,3.454,4.961,0.967,111.042,3.746,1450.702,3.63668478,0.7311999797821045
2020-05-13,3.463,4.988,0.956,110.786,3.757,1448.7198,3.63668478,0.7287999987602234
2020-05-14,3.43,4.961,0.942,110.735,3.781,1437.732,3.57869664,0.717199981212616
2020-05-15,3.411,4.97,0.954,110.939,3.834,1441.9569,3.6863889,0.722000002861023
2020-05-18,3.423,4.943,0.968,110.444,3.927,1474.0125,3.62011674,0.7301999926567078
2020-05-19,3.452,5.002,0.993,110.591,3.865,1478.5826,3.61183272,0.7495999932289124
2020-05-20,3.436,4.961,0.982,110.796,3.906,1475.0881,3.58698066,0.7441999912261963
2020-05-21,3.41,4.899,0.984,110.846,3.87,1456.5878,3.59526468,0.7440000176429749
2020-05-22,3.324,4.811,0.977,111.371,3.865,1431.5484,3.58698066,0.7192000150680542
2020-05-25,3.326,4.79,0.994,111.01,3.858,1426.0148,3.5621286,0.7426000237464905
2020-05-26,3.372,4.884,1.01,110.593,3.876,1437.5737,3.58698066,0.7594000101089478
2020-05-27,3.354,4.852,1.01,110.591,3.835,1430.4272,3.66982086,0.7544000148773193
2020-05-28,3.359,4.838,1.022,110.916,3.863,1438.355,3.62840076,0.7513999938964844
2020-05-29,3.375,4.88,1.015,110.54,3.864,1441.2836,3.6863889,0.7459999918937683
2020-06-01,3.477,5.052,1.017,110.208,3.895,1466.7974,3.69467292,0.7487999796867371
2020-06-02,3.488,5.046,1.018,109.87,3.888,1465.2474,3.77769665,0.7476000189781189
2020-06-03,3.487,5.038,1.031,109.679,3.853,1463.1672,3.70297298,0.7541999816894531
2020-06-04,3.489,5.047,1.035,109.306,3.82,1460.1299,3.72788087,0.7585999965667725
2020-06-05,3.512,5.06,1.044,109.21,3.817,1452.0978,3.78599928,0.758400022983551
2020-06-08,3.531,5.048,1.059,109.588,3.783,1473.179,3.76939402,0.7591999769210815
2020-06-09,3.558,5.08,1.074,109.568,3.782,1471.586,3.7361835,0.7603999972343445
2020-06-10,3.549,5.087,1.071,109.538,3.821,1459.258,3.72788087,0.7576000094413757
2020-06-11,3.512,5.077,1.042,110.03,3.855,1458.0162,3.69467035,0.7572000026702881
2020-06-12,3.522,5.078,1.01,110.125,3.854,1444.1569,3.70297298,0.7447999715805054
2020-06-15,3.465,5.072,0.981,110.426,3.844,1423.2326,4.07659133,0.7329999804496765
2020-06-16,3.527,5.168,1.029,109.594,3.84,1451.9819,4.4834202,0.7612000107765198
2020-06-17,3.531,5.211,1.04,109.501,3.842,1456.244,4.5664465,0.7639999985694885
2020-06-18,3.562,5.225,1.03,109.32,3.836,1465.5511,4.71589384,0.7588000297546387
2020-06-19,3.614,5.266,1.036,109.347,3.844,1468.0674,4.74080173,0.7603999972343445
2020-06-22,3.618,5.262,1.025,109.367,3.886,1474.2682,4.71589384,0.7572000026702881
2020-06-23,3.637,5.287,1.033,108.817,3.882,1469.2616,4.79892014,0.7638000249862671
2020-06-24,3.673,5.287,1.036,109.327,3.91,1477.1081,4.74910436,0.7657999992370605
2020-06-29,3.637,5.263,1.003,109.373,3.91,1469.9938,4.75740699,0.7519999742507935
2020-06-30,3.687,5.344,1.007,109.27,3.914,1477.9555,4.91515696,0.7540000081062317
2020-07-01,3.781,5.369,1.022,109.373,3.939,1506.093,4.94006485,0.7572000026702881
2020-07-02,3.879,5.469,1.03,109.523,3.903,1539.3229,5.04799904,0.7605999708175659
2020-07-03,3.966,5.545,1.036,109.407,3.915,1567.2389,5.11442008,0.7603999972343445
2020-07-06,4.293,5.82,1.043,108.392,3.902,1658.5613,5.5627621,0.7656000256538391
2020-07-07,4.245,5.88,1.034,107.923,3.911,1652.115,5.35519635,0.767799973487854
2020-07-08,4.307,6.002,1.03,107.563,3.928,1697.0127,5.3967095,0.76419997215271
2020-07-09,4.381,6.169,1.031,107.374,3.954,1748.0904,5.33859109,0.767799973487854
2020-07-10,4.294,6.16,1.019,107.646,3.926,1686.983,5.73711733,0.7694000005722046
2020-07-13,4.394,6.363,1.044,107.458,3.939,1750.3607,6.18545935,0.7850000262260437
2020-07-14,4.351,6.276,1.036,107.895,3.935,1727.2108,6.24357776,0.774399995803833
2020-07-15,4.293,6.139,1.052,108.29,3.94,1703.1825,5.62088051,0.7764000296592712
2020-07-16,4.065,5.821,1.048,108.551,3.927,1636.7345,5.30538057,0.7639999985694885
2020-07-17,4.114,5.825,1.053,108.252,3.904,1643.9563,5.25556479,0.7735999822616577
2020-07-20,4.236,6.003,1.049,108.141,3.925,1734.4285,5.42161739,0.7698000073432922
2020-07-21,4.248,6.038,1.066,108.2,3.951,1741.1138,5.49634106,0.7965999841690063
2020-07-22,4.301,6.099,1.063,108.884,4.043,1764.4512,5.4797358,0.7888000011444092
2020-07-23,4.275,6.092,1.074,109.015,4.066,1773.3173,5.36349898,0.7911999821662903
2020-07-24,4.063,5.792,1.054,109.2,4.109,1725.381,5.90316993,0.7674000263214111
2020-07-27,4.091,5.789,1.055,109.252,4.203,1779.0408,5.82014363,0.7698000073432922
2020-07-28,4.126,5.851,1.061,108.958,4.198,1781.8723,6.01940675,0.7753999829292297
2020-07-29,4.258,6.023,1.058,108.79,4.206,1803.7375,6.0609199,0.7728000283241272
2020-07-30,4.223,6.002,1.062,108.57,4.174,1809.8149,6.66701189,0.7717999815940857
2020-07-31,4.259,6.067,1.067,108.168,4.216,1826.332,6.95760394,0.7839999794960022
2020-08-03,4.334,6.219,1.068,108.249,4.2,1852.1859,7.65502486,0.7835999727249146
2020-08-04,4.338,6.181,1.077,108.27,4.206,1844.5128,8.41886682,0.7946000099182129
2020-08-05,4.34,6.242,1.081,108.413,4.32,1891.4196,8.92532725,0.79339998960495
2020-08-06,4.322,6.258,1.088,108.453,4.353,1915.017,8.11997214,0.7915999889373779
2020-08-07,4.274,6.177,1.1,108.317,4.378,1901.9052,7.31461703,0.8008000254631042
2020-08-10,4.29,6.208,1.107,108.423,4.349,1885.7557,7.77126168,0.798799991607666
2020-08-11,4.243,6.091,1.103,108.295,4.253,1832.6905,7.77126168,0.7983999848365784
2020-08-12,4.211,6.011,1.094,108.121,3.989,1800.1064,7.77126168,0.7961999773979187
2020-08-13,4.196,6.04,1.106,108.404,4.054,1807.8598,7.77126168,0.8130000233650208
2020-08-14,4.287,6.129,1.106,108.443,4.088,1805.8341,7.77126168,0.8116000294685364
2020-08-17,4.386,6.22,1.106,108.533,4.129,1851.3349,7.77126168,0.8126000165939331
2020-08-18,4.379,6.266,1.105,108.565,4.225,1878.7097,7.77126168,0.8118000030517578
2020-08-19,4.303,6.156,1.111,108.386,4.177,1865.8647,8.18645502,0.8222000002861023
2020-08-20,4.252,6.093,1.098,108.129,4.088,1830.5877,7.63587756,0.8212000131607056
2020-08-21,4.293,6.132,1.104,108.167,4.092,1828.9253,7.671981,0.8420000076293945
2020-08-24,4.323,6.166,1.114,108.149,4.057,1848.9939,7.37412762,0.8781999945640564
2020-08-25,4.332,6.133,1.143,107.841,4.065,1820.407,7.04919666,0.9182000160217285
2020-08-26,4.273,6.026,1.13,107.697,4.06,1795.6073,6.4534899,0.900600016117096
2020-08-27,4.309,6.082,1.145,107.764,4.109,1811.1708,6.33615372,0.9394000172615051
2020-08-28,4.426,6.188,1.153,107.452,4.109,1837.693,6.43543818,0.9593999981880188
2020-08-31,4.383,6.156,1.163,107.531,4.123,1851.9943,6.29102442,1.0116000175476074
2020-09-01,4.417,6.201,1.148,107.924,4.169,1875.6609,6.20076582,0.9980000257492065
2020-09-02,4.413,6.197,1.167,107.769,4.125,1846.6953,6.05635206,1.038599967956543
2020-09-03,4.393,6.162,1.233,108.073,4.053,1834.7758,5.83973142,1.0609999895095825
2020-09-04,4.338,6.119,1.159,108.098,4.065,1827.7633,5.88486072,0.9692000150680542
2020-09-07,4.241,5.986,1.105,107.855,4.063,1795.6811,5.56895562,0.8967999815940857
2020-09-08,4.265,6.025,1.126,108.204,4.066,1809.5201,5.51480046,0.9448000192642212
2020-09-09,4.154,5.869,1.084,108.49,4.068,1763.4651,5.3703867,0.896399974822998
2020-09-10,4.158,5.764,1.098,108.553,4.096,1763.4941,5.1447402,0.9218000173568726
2020-09-11,4.194,5.815,1.087,107.99,4.087,1770.4365,5.33428326,0.9057999849319458
2020-09-14,4.221,5.861,1.088,107.604,4.086,1787.238,5.2349988,0.9308000206947327
2020-09-15,4.256,5.885,1.089,108.019,4.1,1803.0352,5.38843842,0.9621999859809875
2020-09-16,4.228,5.866,1.095,108.057,4.088,1800.4958,5.34330912,0.9603999853134155
2020-09-17,4.199,5.879,1.073,108.002,4.06,1784.595,5.40649014,0.920799970626831
2020-09-18,4.32,5.99,1.077,108.023,4.078,1819.2846,5.94804174,0.9521999955177307
2020-09-21,4.265,5.946,1.063,108.525,4.078,1814.5967,6.2278434,0.9333999752998352
2020-09-22,4.208,5.869,1.05,108.705,3.985,1763.6532,6.11050722,0.9186000227928162
2020-09-23,4.222,5.899,1.06,108.46,3.925,1764.9014,6.51667092,0.9309999942779541
2020-09-24,4.145,5.78,1.036,108.412,3.881,1719.2123,6.56180022,0.8962000012397766
2020-09-25,4.148,5.761,1.045,108.26,3.928,1720.9082,6.28199856,0.8889999985694885
2020-09-28,4.158,5.706,1.062,108.401,3.919,1726.7739,6.07440378,0.9039999842643738
2020-09-29,4.169,5.749,1.074,108.21,3.972,1729.4269,6.25492098,0.9092000126838684
2020-09-30,4.155,5.708,1.062,107.995,3.974,1714.8657,6.4534899,0.9110000133514404
2020-10-09,4.248,5.863,1.096,107.847,3.971,1767.1189,7.10335182,0.9287999868392944
2020-10-12,4.396,6.05,1.104,107.547,4.014,1815.5167,7.50048966,0.9345999956130981
2020-10-13,4.412,6.051,1.122,107.594,4.003,1825.1928,7.51854138,0.9444000124931335
2020-10-14,4.388,6.023,1.117,107.494,3.958,1812.3843,6.769395,0.9413999915122986
2020-10-15,4.376,5.976,1.1,107.41,3.953,1800.0842,6.26394684,0.9172000288963318
2020-10-16,4.362,5.942,1.105,107.631,3.965,1799.2351,6.15563652,0.9164000153541565
2020-10-19,4.331,5.882,1.106,107.869,3.968,1792.1088,6.35420544,0.9272000193595886
2020-10-20,4.361,5.933,1.088,107.665,3.952,1802.4255,6.23686926,0.9210000038146973
2020-10-21,4.367,5.882,1.091,107.694,3.966,1795.926,6.0021969,0.920799970626831
2020-10-22,4.351,5.844,1.078,107.823,3.97,1788.0115,6.02024862,0.9111999869346619
2020-10-23,4.295,5.744,1.087,107.763,3.956,1775.3304,5.89388658,0.9017999768257141
2020-10-26,4.259,5.739,1.081,107.62,3.938,1773.367,5.84875728,0.8858000040054321
2020-10-27,4.273,5.737,1.078,107.883,3.972,1785.5406,5.92096416,0.8804000020027161
2020-10-28,4.313,5.772,1.063,107.866,3.974,1812.0622,5.79460212,0.8727999925613403
2020-10-29,4.357,5.781,1.044,107.928,3.92,1795.1215,5.71336938,0.8623999953269958
2020-10-30,4.266,5.644,1.024,107.911,3.897,1769.6931,5.62311078,0.8501999974250793
2020-11-02,4.294,5.665,1.034,108.139,3.93,1794.5753,5.54187804,0.850600004196167
2020-11-03,4.345,5.758,1.053,108.093,3.949,1845.8097,5.71336938,0.8840000033378601
2020-11-04,4.382,5.757,1.07,108.091,3.967,1834.1134,5.63213664,0.9269999861717224
2020-11-05,4.458,5.876,1.084,108.077,3.965,1862.0328,5.92999002,0.9300000071525574
2020-11-06,4.46,5.83,1.088,108.066,4.001,1876.5963,6.12855894,0.8966000080108643
2020-11-09,4.557,5.93,1.105,107.857,3.99,1930.3059,6.4986192,0.9204000234603882
2020-11-10,4.53,5.888,1.1,107.821,3.889,1927.0692,6.38128302,0.8938000202178955
2020-11-11,4.483,5.814,1.105,107.777,3.881,1923.3665,6.07440378,0.8813999891281128
2020-11-12,4.48,5.834,1.107,107.825,3.873,1925.926,6.20076582,0.8838000297546387
2020-11-13,4.429,5.836,1.106,107.499,3.89,1916.3834,6.10148136,0.8769999742507935
2020-11-16,4.482,5.906,1.121,107.607,3.888,1982.7123,6.19173996,0.8799999952316284
2020-11-17,4.473,5.864,1.117,107.636,3.881,1958.0033,6.4986192,0.864799976348877
2020-11-18,4.466,5.859,1.106,107.429,3.856,1977.3796,6.3632313,0.8568000197410583
2020-11-19,4.508,5.893,1.106,107.315,3.837,1971.3751,6.20979168,0.8551999926567078
2020-11-20,4.523,5.945,1.101,107.255,3.843,2017.1459,6.43543818,0.8610000014305115
2020-11-23,4.581,5.991,1.1,107.39,3.851,2069.3335,6.47154162,0.854200005531311
2020-11-24,4.549,5.989,1.116,107.348,3.755,2074.314,6.44446404,0.8561999797821045
2020-11-25,4.487,5.89,1.125,107.382,3.714,2029.9977,6.24589512,0.8623999953269958
2020-11-26,4.494,5.871,1.125,107.371,3.718,2029.9038,6.21881754,0.8650000095367432
2020-11-27,4.565,5.897,1.122,107.337,3.72,2036.6781,6.28199856,0.8623999953269958
2020-11-30,4.54,5.851,1.116,107.489,3.628,2037.9589,6.24589512,0.8633999824523926
2020-12-01,4.651,5.949,1.128,107.417,3.653,2059.4331,6.26394684,0.8727999925613403
2020-12-02,4.64,5.954,1.125,107.358,3.707,2050.0162,6.19173996,0.8787999749183655
2020-12-03,4.638,5.975,1.13,107.335,3.748,2002.6292,6.10148136,0.8741999864578247
2020-12-04,4.649,5.998,1.127,107.707,3.754,2022.7222,6.1827141,0.8697999715805054
2020-12-07,4.605,5.953,1.131,107.558,3.745,1998.1654,6.10148136,0.8597999811172485
2020-12-08,4.589,5.945,1.129,107.896,3.8,1994.3195,6.11050722,0.8586000204086304
2020-12-09,4.529,5.849,1.139,107.792,3.778,1972.7543,5.88486072,0.8579999804496765
2020-12-10,4.519,5.859,1.132,107.763,3.74,1971.0094,5.80362798,0.843999981880188
2020-12-11,4.463,5.76,1.133,107.592,3.739,1955.0904,5.70434352,0.8414000272750854
2020-12-14,4.507,5.804,1.136,107.437,3.74,1945.1487,5.69531766,0.8407999873161316
2020-12-15,4.522,5.81,1.126,107.467,3.769,1937.6942,5.80362798,0.8424000144004822
2020-12-16,4.532,5.788,1.135,107.472,3.793,1945.9298,5.7314211,0.8561999797821045
2020-12-17,4.603,5.861,1.139,107.381,3.812,1999.4933,5.84875728,0.8565999865531921
2020-12-18,4.574,5.84,1.143,107.382,3.838,2039.6559,5.78557626,0.8605999946594238
2020-12-21,4.619,5.937,1.14,107.366,3.879,2075.6823,5.76752454,0.8682000041007996
2020-12-22,4.542,5.818,1.129,107.573,3.825,1999.6173,5.65018836,0.8597999811172485
2020-12-23,4.583,5.851,1.13,107.639,3.818,2033.2189,5.65921422,0.8629999756813049
2020-12-24,4.583,5.774,1.133,107.648,3.832,2021.5952,5.58700734,0.8596000075340271
2020-12-25,4.625,5.83,1.136,107.783,3.853,2080.917,5.58700734,0.8641999959945679
2020-12-28,4.639,5.793,1.142,107.807,3.858,2093.6621,5.47869702,0.8691999912261963
2020-12-29,4.623,5.767,1.152,107.996,3.837,2020.2118,5.76752454,0.8766000270843506
2020-12-30,4.687,5.816,1.145,108.056,3.832,2047.5804,5.67726594,0.8763999938964844
2020-12-31,4.796,5.909,1.146,107.912,3.85,2068.4672,5.70434352,0.875
2021-01-04,4.843,6.014,1.14,107.845,3.902,2119.6514,5.72239524,0.866599977016449
2021-01-05,4.942,6.069,1.123,108.017,3.92,2122.2986,5.89388658,0.8550000190734863
2021-01-06,4.991,6.062,1.125,108.247,3.931,2131.6131,5.72239524,0.8511999845504761
2021-01-07,5.108,6.088,1.142,108.233,3.903,2181.6873,5.61408492,0.8485999703407288
2021-01-08,5.08,6.104,1.159,108.253,3.878,2174.7024,5.62311078,0.8636000156402588
2021-01-11,5.017,6.006,1.154,108.218,3.777,2093.8245,5.5057746,0.8661999702453613
2021-01-12,5.177,6.083,1.156,108.277,3.805,2112.6794,5.52382632,0.8597999811172485
2021-01-13,5.155,6.043,1.153,108.525,3.797,2093.2276,5.51480046,0.8561999797821045
2021-01-14,5.052,5.998,1.161,108.676,3.772,2057.4425,5.60505906,0.8593999743461609
2021-01-15,5.035,5.975,1.151,108.839,3.785,2066.2966,5.5509039,0.853600025177002
2021-01-18,5.094,6.05,1.147,108.584,3.775,2101.0166,5.58700734,0.848800003528595
2021-01-19,5.019,6.016,1.156,108.478,3.779,2066.1835,5.53285218,0.8582000136375427
2021-01-20,5.049,6.073,1.154,108.693,3.789,2098.4022,5.52382632,0.864799976348877
2021-01-21,5.143,6.162,1.174,108.699,3.825,2154.256,5.52382632,0.8870000243186951
2021-01-22,5.146,6.171,1.168,108.925,3.806,2130.642,5.51480046,0.8863999843597412
2021-01-25,5.212,6.181,1.174,108.875,3.788,2155.5248,5.38843842,0.8942000269889832
2021-01-26,5.092,6.084,1.164,108.427,3.799,2143.1818,5.24402466,0.8885999917984009
2021-01-27,5.102,6.099,1.169,108.34,3.779,2142.8032,5.18084364,0.9025999903678894
2021-01-28,4.966,5.98,1.139,108.303,3.761,2102.1761,5.00032644,0.866599977016449
2021-01-29,4.929,5.892,1.141,108.089,3.778,2080.9711,4.86493854,0.8654000163078308
2021-02-01,4.992,5.935,1.134,108.422,3.82,2095.04,4.8288351,0.8619999885559082
2021-02-02,5.072,5.994,1.153,108.567,3.789,2117.7547,5.03642988,0.8881999850273132
2021-02-03,5.066,5.957,1.166,108.479,3.75,2145.8734,4.8739644,0.8985999822616577
2021-02-04,5.055,5.89,1.165,108.47,3.723,2101.9377,4.72052478,0.8898000121116638
2021-02-05,5.063,5.798,1.185,108.156,3.681,2022.9517,4.70247306,0.9016000032424927
2021-02-08,5.135,5.871,1.185,107.933,3.712,2078.0599,4.81078338,0.9074000120162964
2021-02-09,5.273,5.995,1.192,108.015,3.752,2149.0129,4.8739644,0.9071999788284302
2021-02-10,5.388,6.065,1.191,108.277,3.756,2197.4727,4.94617128,0.9106000065803528
2021-02-18,5.345,6.159,1.193,108.18,3.65,2330.1481,5.09058504,0.9064000248908997
2021-02-19,5.377,6.25,1.189,108.271,3.634,2373.7626,5.1898695,0.9053999781608582
2021-02-22,5.17,6.19,1.185,108.167,3.675,2457.1346,5.34330912,0.8974000215530396
2021-02-23,5.155,6.173,1.185,108.337,3.713,2431.5988,5.25305052,0.8831999897956848
2021-02-24,5.008,6.091,1.176,108.377,3.705,2359.6389,5.18084364,0.8677999973297119
2021-02-25,5.059,6.059,1.195,108.353,3.67,2351.7473,5.1898695,0.8844000101089478
2021-02-26,4.91,5.92,1.163,108.252,3.613,2280.1554,5.07253332,0.8492000102996826
2021-03-01,4.999,6.029,1.172,108.087,3.595,2350.3267,5.12668848,0.868399977684021
2021-03-02,4.93,5.981,1.189,108.422,3.536,2281.9907,5.06350746,0.8791999816894531
2021-03-03,5.035,6.064,1.188,108.282,3.549,2339.5198,5.0996109,0.8751999735832214
2021-03-04,4.868,5.957,1.164,108.273,3.514,2288.9281,5.15376606,0.8468000292778015
2021-03-05,4.847,5.967,1.152,108.406,3.482,2226.6335,5.21694708,0.8363999724388123
2021-03-08,4.661,5.818,1.177,108.535,3.519,2180.3029,5.1447402,0.8378000259399414
2021-03-09,4.56,5.682,1.188,108.568,3.506,2129.0782,5.1898695,0.8306000232696533
2021-03-10,4.581,5.62,1.187,108.669,3.542,2118.8789,5.03642988,0.8521999716758728
2021-03-11,4.71,5.777,1.206,108.538,3.573,2211.0036,5.09058504,0.8593999743461609
2021-03-12,4.723,5.782,1.207,108.504,3.524,2215.8352,5.1447402,0.864799976348877
2021-03-15,4.621,5.742,1.214,108.428,3.556,2221.1145,5.33428326,0.8611999750137329
2021-03-16,4.654,5.745,1.222,108.361,3.562,2192.3972,5.38843842,0.8773999810218811
2021-03-17,4.677,5.78,1.217,108.314,3.577,2198.1786,5.5509039,0.8759999871253967
2021-03-18,4.717,5.824,1.218,108.137,3.604,2204.9247,5.4606453,0.8826000094413757
2021-03-19,4.578,5.775,1.203,108.259,3.589,2167.5132,5.42454186,0.8533999919891357
2021-03-22,4.635,5.852,1.203,108.351,3.57,2177.2374,5.42454186,0.8615999817848206
2021-03-23,4.59,5.782,1.208,108.381,3.585,2113.5769,5.27110224,0.8697999715805054
2021-03-24,4.514,5.717,1.2,108.509,3.578,2051.1214,5.20792122,0.870199978351593
2021-03-25,4.51,5.731,1.2,108.554,3.589,2066.4816,5.19889536,0.8569999933242798
2021-03-26,4.614,5.809,1.213,108.469,3.579,2098.6364,5.25305052,0.8644000291824341
2021-03-29,4.624,5.809,1.222,108.449,3.579,2122.9601,5.26207638,0.8644000291824341
2021-03-30,4.668,5.83,1.23,108.536,3.536,2152.734,5.19889536,0.8661999702453613
2021-03-31,4.631,5.822,1.224,108.741,3.495,2128.841,5.37941256,0.8658000230789185
2021-04-01,4.693,5.864,1.237,108.622,3.565,2133.4653,5.3252574,0.8859999775886536
2021-04-02,4.742,5.878,1.249,108.628,3.612,2136.5269,5.2801281,0.895799994468689
2021-04-06,4.714,5.89,1.265,108.6,3.591,2143.5027,5.2801281,0.9097999930381775
2021-04-07,4.679,5.899,1.263,108.635,3.607,2161.3753,5.36136084,0.9089999794960022
2021-04-08,4.69,5.918,1.268,108.531,3.614,2178.9367,5.20792122,0.91839998960495
2021-04-09,4.619,5.897,1.271,108.605,3.631,2182.4142,5.18084364,0.9210000038146973
2021-04-12,4.535,5.797,1.279,108.828,3.612,2129.9148,5.10863676,0.9269999861717224
2021-04-13,4.528,5.778,1.279,109.107,3.575,2112.2179,5.12668848,0.925000011920929
2021-04-14,4.556,5.833,1.285,109.177,3.615,2131.5831,5.1447402,0.9369999766349792
2021-04-15,4.528,5.839,1.282,109.022,3.612,2154.8452,5.1447402,0.9276000261306763
2021-04-16,4.544,5.915,1.292,109.38,3.643,2169.4684,5.20792122,0.9362000226974487
2021-04-19,4.67,5.978,1.29,109.322,3.67,2216.0825,5.21694708,0.9380000233650208
2021-04-20,4.662,5.99,1.28,109.406,3.635,2213.2356,5.1447402,0.9240000247955322
2021-04-21,4.674,5.974,1.272,109.412,3.673,2206.3791,5.11766262,0.9169999957084656
2021-04-22,4.67,5.996,1.279,109.345,3.676,2205.5212,5.10863676,0.9254000186920166
2021-04-23,4.721,6.027,1.268,109.632,3.668,2205.0408,5.0544816,0.9143999814987183
2021-04-26,4.657,6.001,1.28,109.505,3.649,2219.4967,5.03642988,0.923799991607666
2021-04-27,4.67,5.999,1.287,109.404,3.653,2211.5443,4.98227472,0.9312000274658203
2021-04-28,4.708,6.044,1.285,109.111,3.632,2222.08,5.02740402,0.9279999732971191
2021-04-29,4.754,6.046,1.29,109.256,3.643,2236.6167,5.01837816,0.9305999875068665
2021-04-30,4.709,6.056,1.29,109.467,3.625,2209.0344,4.98227472,0.923799991607666
2021-05-06,4.642,6.036,1.283,109.445,3.676,2283.5412,5.01837816,0.902400016784668
2021-05-07,4.581,6.009,1.29,109.423,3.717,2354.7574,5.0544816,0.9003999829292297
2021-05-10,4.58,6.028,1.293,109.425,3.73,2453.4772,5.02740402,0.9074000120162964
2021-05-11,4.606,6.01,1.273,109.649,3.725,2376.9848,5.01837816,0.8809999823570251
2021-05-12,4.637,6.079,1.264,109.629,3.732,2418.3007,5.03642988,0.8812000155448914
2021-05-13,4.582,6.009,1.24,109.553,3.717,2315.9806,5.0093523,0.8691999912261963
2021-05-14,4.708,6.106,1.259,109.608,3.739,2307.7058,5.06350746,0.8787999749183655
2021-05-17,4.769,6.139,1.269,109.579,3.777,2334.63,5.06350746,0.8877999782562256
2021-05-18,4.771,6.156,1.273,109.529,3.802,2357.7204,5.07253332,0.8906000256538391
2021-05-19,4.757,6.146,1.252,109.775,3.812,2341.0773,5.01837816,0.8741999864578247
2021-05-20,4.771,6.122,1.251,109.988,3.811,2271.1255,4.99130058,0.8763999938964844
2021-05-21,4.716,6.098,1.267,110.307,3.816,2279.9087,4.99130058,0.8939999938011169
2021-05-24,4.744,6.116,1.269,110.407,3.828,2264.728,4.964223,0.8895999789237976
2021-05-25,4.908,6.184,1.276,110.348,3.812,2286.0638,5.00032644,0.9031999707221985
2021-05-26,4.909,6.194,1.27,110.522,3.852,2310.6122,5.02740402,0.9020000100135803
2021-05-27,4.928,6.247,1.261,110.278,3.829,2316.0005,5.0093523,0.8970000147819519
2021-05-28,4.913,6.244,1.269,110.286,3.8,2316.0978,5.0093505,0.8966000080108643
2021-05-31,4.919,6.29,1.266,110.199,3.828,2337.0976,4.945941,0.8949999809265137
2021-06-01,4.927,6.3,1.267,110.307,3.853,2366.4857,4.945941,0.8966000080108643
2021-06-02,4.884,6.26,1.267,110.465,3.793,2351.2979,4.89159,0.8924000263214111
2021-06-03,4.843,6.247,1.269,110.552,3.774,2368.2445,4.982175,0.894599974155426
2021-06-04,4.876,6.277,1.267,110.359,3.732,2354.1255,4.909707,0.8877999782562256
2021-06-07,4.87,6.295,1.279,110.181,3.757,2358.9091,4.9006485,0.9002000093460083
2021-06-08,4.828,6.271,1.279,110.173,3.778,2330.0022,4.873473,0.9034000039100647
2021-06-09,4.836,6.265,1.279,110.185,3.775,2361.3379,4.9006485,0.9046000242233276
2021-06-10,4.87,6.348,1.275,110.189,3.764,2361.7714,4.9187655,0.9017999768257141
2021-06-11,4.821,6.316,1.279,110.082,3.795,2351.0604,4.8825315,0.9125999808311462
2021-06-15,4.762,6.236,1.287,109.894,3.73,2306.6639,4.819122,0.9265999794006348
2021-06-16,4.691,6.158,1.282,110.024,3.729,2273.5644,4.7738295,0.9205999970436096
2021-06-17,4.702,6.197,1.276,109.865,3.667,2265.0757,4.855356,0.9175999760627747
2021-06-18,4.707,6.262,1.282,110.039,3.625,2255.6567,4.837239,0.9368000030517578
2021-06-21,4.7,6.287,1.265,110.165,3.628,2238.3705,4.8462975,0.9282000064849854
2021-06-22,4.726,6.325,1.289,110.106,3.641,2273.1881,4.9187655,0.9341999888420105
2021-06-23,4.757,6.379,1.3,110.08,3.645,2296.6791,5.127111,0.9485999941825867
2021-06-24,4.77,6.355,1.298,110.135,3.628,2290.6672,5.07276,0.9484000205993652
2021-06-25,4.851,6.408,1.302,110.25,3.624,2334.6402,5.127111,0.951200008392334
2021-06-28,4.86,6.412,1.304,110.209,3.629,2290.8978,5.07276,0.9534000158309937
