Date,DBC,GLD,IEF,IWM,QQQ,SPY,TIP,TLT
2015-09-10,12.892922401428223,106.37999725341797,84.8139419555664,99.98087310791016,97.11720275878906,164.1549530029297,83.21366882324219,91.30338287353516
2015-09-11,12.87601375579834,106.16000366210938,85.03731536865234,100.45181274414062,97.6537094116211,164.90089416503906,83.44672393798828,91.87858581542969
2015-09-14,12.715381622314453,106.22000122070312,85.11711120605469,99.9896011352539,97.35771179199219,164.28907775878906,83.28886413574219,92.02241516113281
2015-09-15,12.75765323638916,105.9000015258789,84.44688415527344,101.11463165283203,98.50474548339844,166.34249877929688,82.72504425048828,90.25884246826172
2015-09-16,12.969012260437012,107.30999755859375,84.42298126220703,101.98676300048828,99.05972290039062,167.78416442871094,82.70252227783203,89.91828918457031
2015-09-17,12.884469032287598,108.41000366210938,85.12503814697266,102.33560180664062,99.09673309326172,167.40707397460938,83.34898376464844,91.0157241821289
2015-09-18,12.690018653869629,109.20999908447266,85.52399444580078,100.92274475097656,97.68730926513672,164.67140197753906,83.61211395263672,92.41598510742188
2015-09-21,12.833742141723633,108.52999877929688,85.03731536865234,100.73963165283203,97.9932861328125,165.52235412597656,83.0859146118164,90.9098129272461
2015-09-22,12.75765323638916,107.79000091552734,85.4601821899414,99.21337890625,96.52821350097656,163.37387084960938,83.28886413574219,92.17378997802734
2015-09-23,12.656201362609863,108.22000122070312,85.36441040039062,98.91687774658203,96.60238647460938,163.11273193359375,83.22874450683594,92.16622161865234
2015-09-24,12.732290267944336,110.48999786376953,85.49211883544922,98.75113677978516,96.25001525878906,162.5229034423828,83.2362289428711,92.79440307617188
2015-09-25,12.808380126953125,109.80999755859375,85.2686767578125,97.45146179199219,95.43403625488281,162.48072814941406,82.79271697998047,91.99214935302734
2015-09-28,12.630837440490723,108.41999816894531,85.75540161132812,94.72257995605469,92.7171630859375,158.40296936035156,82.81526184082031,93.56646728515625
2015-09-29,12.715381622314453,107.9800033569336,86.05055236816406,94.04913330078125,92.23499298095703,158.49563598632812,83.0483169555664,93.83134460449219
2015-09-30,12.808380126953125,106.86000061035156,86.06661987304688,95.50979614257812,94.35839080810547,161.45289611816406,83.21366882324219,93.50591278076172
2015-10-01,12.723836898803711,106.7300033569336,86.13365936279297,95.34358978271484,94.78494262695312,161.87417602539062,83.51607513427734,93.90486907958984
2015-10-02,12.808380126953125,108.98999786376953,86.54920196533203,96.7605209350586,96.44477844238281,164.292236328125,83.99747467041016,94.47369384765625
2015-10-05,12.97746753692627,108.7699966430664,86.0697250366211,99.06953430175781,97.82637786865234,167.21578979492188,83.74174499511719,93.19193267822266
2015-10-06,13.231099128723145,109.86000061035156,86.24556732177734,98.38729858398438,97.36276245117188,166.642822265625,83.98242950439453,93.5938949584961
