date,510300.SH,510500.SH,513500.SH,511260.SH,518880.SH
2017-02-20,2.816,5.593,0.745,97.294,2.73
2017-02-21,2.816,5.638,0.745,97.294,2.736
2017-02-22,2.827,5.665,0.752,97.294,2.735
2017-02-23,2.812,5.674,0.754,97.294,2.739
2017-02-24,2.809,5.676,0.755,97.294,2.775
2017-02-27,2.782,5.627,0.754,97.294,2.784
2017-02-28,2.787,5.647,0.76,97.294,2.774
2017-03-01,2.791,5.666,0.771,97.294,2.755
2017-03-02,2.779,5.638,0.812,97.294,2.758
2017-03-03,2.766,5.651,0.815,97.294,2.737
2017-03-06,2.783,5.706,0.839,97.294,2.739
2017-03-07,2.788,5.722,0.814,97.294,2.729
2017-03-08,2.792,5.7,0.798,97.294,2.717
2017-03-09,2.761,5.63,0.778,97.294,2.708
2017-03-10,2.764,5.648,0.795,97.294,2.69
2017-03-13,2.801,5.712,0.802,97.294,2.718
2017-03-14,2.793,5.684,0.809,97.294,2.709
2017-03-15,2.799,5.679,0.797,97.294,2.709
2017-03-16,2.82,5.732,0.807,97.294,2.75
2017-03-17,2.781,5.672,0.806,97.294,2.754
2017-03-20,2.783,5.692,0.806,97.294,2.766
2017-03-21,2.807,5.717,0.808,97.294,2.751
2017-03-22,2.789,5.695,0.778,97.294,2.776
2017-03-23,2.799,5.707,0.778,97.294,2.779
2017-03-24,2.832,5.745,0.771,97.294,2.773
2017-03-27,2.816,5.709,0.761,97.294,2.8
2017-03-28,2.811,5.696,0.769,97.294,2.793
2017-03-29,2.804,5.676,0.777,97.294,2.786
2017-03-30,2.771,5.587,0.774,97.294,2.784
2017-03-31,2.796,5.598,0.787,97.294,2.761
2017-04-05,2.853,5.748,0.782,97.294,2.792
2017-04-06,2.849,5.747,0.775,97.294,2.794
2017-04-07,2.856,5.757,0.772,97.294,2.819
2017-04-10,2.847,5.751,0.773,97.294,2.808
2017-04-11,2.856,5.818,0.77,97.294,2.814
2017-04-12,2.843,5.771,0.767,97.294,2.842
2017-04-13,2.856,5.806,0.765,97.294,2.853
2017-04-14,2.827,5.726,0.758,97.294,2.859
2017-04-17,2.815,5.658,0.754,97.294,2.852
2017-04-18,2.807,5.631,0.768,97.294,2.843
2017-04-19,2.78,5.562,0.761,97.294,2.841
2017-04-20,2.799,5.56,0.759,97.294,2.836
2017-04-21,2.802,5.524,0.764,97.294,2.827
2017-04-24,2.765,5.369,0.768,97.294,2.805
2017-04-25,2.776,5.386,0.78,97.294,2.807
2017-04-26,2.784,5.397,0.784,97.294,2.794
2017-04-27,2.786,5.417,0.771,97.294,2.802
2017-04-28,2.773,5.436,0.777,97.294,2.812
2017-05-02,2.768,5.43,0.776,97.294,2.788
2017-05-03,2.751,5.425,0.775,97.294,2.788
2017-05-04,2.738,5.398,0.774,97.294,2.745
2017-05-05,2.716,5.334,0.772,97.294,2.747
2017-05-08,2.687,5.231,0.78,97.294,2.738
2017-05-09,2.69,5.252,0.777,97.294,2.741
2017-05-10,2.678,5.149,0.774,97.294,2.726
2017-05-11,2.695,5.133,0.777,97.294,2.731
2017-05-12,2.722,5.118,0.772,97.294,2.739
2017-05-15,2.736,5.145,0.772,97.294,2.75
2017-05-16,2.776,5.258,0.776,97.294,2.757
2017-05-17,2.753,5.273,0.767,97.294,2.768
2017-05-18,2.738,5.221,0.754,97.294,2.791
2017-05-19,2.744,5.219,0.753,97.294,2.784
2017-05-22,2.747,5.139,0.76,97.294,2.79
2017-05-23,2.762,5.042,0.762,97.294,2.803
2017-05-24,2.762,5.065,0.762,97.294,2.772
2017-05-25,2.835,5.105,0.767,97.294,2.784
2017-05-26,2.829,5.109,0.773,97.294,2.788
2017-05-31,2.831,5.08,0.765,97.294,2.775
2017-06-01,2.839,4.984,0.762,97.294,2.777
2017-06-02,2.83,5.043,0.771,97.294,2.771
2017-06-05,2.807,5.074,0.768,97.294,2.805
2017-06-06,2.834,5.099,0.767,97.294,2.822
2017-06-07,2.882,5.215,0.765,97.294,2.823
2017-06-08,2.907,5.212,0.764,97.294,2.806
2017-06-09,2.929,5.231,0.764,97.294,2.78
2017-06-12,2.922,5.164,0.762,97.294,2.77
2017-06-13,2.929,5.241,0.765,97.294,2.775
2017-06-14,2.893,5.223,0.765,97.294,2.782
2017-06-15,2.881,5.272,0.766,97.294,2.759
2017-06-16,2.875,5.268,0.767,97.294,2.755
2017-06-19,2.915,5.308,0.767,97.294,2.753
2017-06-20,2.904,5.325,0.774,97.294,2.743
2017-06-21,2.949,5.335,0.768,97.294,2.745
2017-06-22,2.953,5.255,0.768,97.294,2.76
2017-06-23,2.988,5.272,0.769,97.294,2.764
2017-06-26,3.033,5.372,0.769,97.294,2.764
2017-06-27,3.035,5.357,0.769,97.294,2.751
2017-06-28,3.01,5.34,0.763,97.294,2.747
2017-06-29,3.032,5.373,0.765,97.294,2.74
2017-06-30,3.026,5.39,0.761,97.294,2.714
2017-07-03,3.01,5.428,0.76,97.294,2.707
2017-07-04,2.98,5.404,0.761,97.294,2.689
2017-07-05,3.027,5.439,0.762,97.294,2.688
2017-07-06,3.024,5.439,0.762,97.294,2.694
2017-07-07,3.022,5.475,0.758,97.294,2.686
2017-07-10,3.026,5.456,0.761,97.294,2.658
2017-07-11,3.056,5.393,0.761,97.294,2.667
2017-07-12,3.034,5.385,0.76,97.294,2.676
2017-07-13,3.072,5.391,0.765,97.294,2.684
2017-07-14,3.097,5.376,0.764,97.294,2.675
2017-07-17,3.046,5.156,0.767,97.294,2.695
2017-07-18,3.048,5.205,0.767,97.294,2.708
2017-07-19,3.125,5.328,0.769,97.294,2.709
2017-07-20,3.143,5.354,0.773,97.294,2.708
2017-07-21,3.124,5.374,0.771,97.294,2.724
2017-07-24,3.143,5.417,0.769,97.294,2.727
2017-07-25,3.114,5.416,0.769,97.294,2.733
2017-07-26,3.093,5.405,0.77,97.294,2.71
2017-07-27,3.104,5.441,0.768,97.294,2.739
2017-07-28,3.118,5.472,0.768,97.294,2.735
2017-07-31,3.132,5.551,0.768,97.294,2.742
2017-08-01,3.162,5.535,0.766,97.294,2.745
2017-08-02,3.162,5.509,0.768,97.294,2.742
2017-08-03,3.124,5.512,0.765,97.294,2.731
2017-08-04,3.101,5.479,0.764,97.294,2.748
2017-08-07,3.124,5.56,0.77,97.294,2.725
2017-08-08,3.125,5.554,0.77,97.294,2.72
2017-08-09,3.122,5.592,0.766,97.294,2.727
2017-08-10,3.114,5.544,0.764,97.294,2.749
2017-08-11,3.042,5.436,0.757,97.294,2.763
2017-08-14,3.088,5.551,0.759,97.294,2.76
2017-08-15,3.098,5.555,0.762,97.294,2.74
2017-08-16,3.092,5.562,0.76,97.294,2.733
2017-08-17,3.121,5.619,0.759,97.294,2.76
2017-08-18,3.123,5.594,0.753,97.294,2.763
2017-08-21,3.139,5.651,0.752,97.294,2.752
2017-08-22,3.145,5.627,0.752,97.294,2.749
2017-08-23,3.155,5.582,0.755,97.294,2.75
2017-08-24,3.135,5.539,0.751,97.294,2.751
2017-08-25,3.201,5.6,0.751,97.616,2.749
2017-08-28,3.245,5.666,0.751,97.786,2.762
2017-08-29,3.237,5.646,0.747,97.58,2.792
2017-08-30,3.233,5.687,0.747,97.684,2.76
2017-08-31,3.226,5.707,0.749,97.805,2.756
2017-09-01,3.231,5.768,0.752,97.673,2.775
2017-09-04,3.245,5.793,0.752,97.685,2.796
2017-09-05,3.259,5.797,0.75,97.677,2.792
2017-09-06,3.247,5.83,0.749,97.678,2.795
2017-09-07,3.23,5.786,0.748,97.629,2.786
2017-09-08,3.226,5.805,0.747,97.768,2.794
2017-09-11,3.232,5.878,0.748,97.805,2.781
2017-09-12,3.242,5.864,0.752,97.769,2.769
2017-09-13,3.245,5.906,0.752,97.802,2.773
2017-09-14,3.232,5.892,0.753,97.816,2.768
2017-09-15,3.238,5.845,0.754,98.002,2.78
2017-09-18,3.253,5.903,0.756,98.083,2.758
2017-09-19,3.228,5.851,0.758,97.928,2.759
2017-09-20,3.246,5.913,0.759,98.032,2.762
2017-09-21,3.247,5.842,0.761,98.087,2.733
2017-09-22,3.236,5.796,0.761,98.261,2.738
2017-09-25,3.22,5.723,0.758,98.353,2.734
2017-09-26,3.222,5.749,0.759,98.147,2.772
2017-09-27,3.225,5.803,0.76,98.122,2.748
2017-09-28,3.231,5.805,0.765,98.235,2.732
2017-09-29,3.244,5.842,0.77,97.817,2.742
2017-10-09,3.285,5.906,0.78,97.943,2.729
2017-10-10,3.29,5.926,0.78,98.007,2.73
2017-10-11,3.305,5.892,0.784,97.801,2.724
2017-10-12,3.322,5.88,0.785,97.797,2.734
2017-10-13,3.33,5.928,0.779,97.721,2.734
2017-10-16,3.316,5.839,0.78,97.708,2.748
2017-10-17,3.314,5.83,0.782,97.408,2.735
2017-10-18,3.338,5.799,0.781,97.457,2.729
2017-10-19,3.327,5.738,0.78,97.643,2.724
2017-10-20,3.325,5.798,0.784,97.548,2.723
2017-10-23,3.337,5.839,0.787,97.507,2.713
2017-10-24,3.363,5.833,0.785,97.475,2.723
2017-10-25,3.376,5.867,0.789,97.467,2.712
2017-10-26,3.405,5.878,0.785,97.415,2.723
2017-10-27,3.425,5.864,0.788,97.407,2.706
2017-10-30,3.407,5.74,0.794,97.207,2.711
2017-10-31,3.404,5.783,0.793,97.193,2.718
2017-11-01,3.39,5.768,0.796,97.207,2.711
2017-11-02,3.397,5.709,0.796,97.107,2.712
2017-11-03,3.386,5.657,0.8,97.007,2.713
2017-11-06,3.422,5.739,0.803,97.021,2.707
2017-11-07,3.462,5.774,0.798,97.022,2.719
2017-11-08,3.453,5.785,0.796,97.007,2.72
2017-11-09,3.484,5.835,0.797,96.905,2.729
2017-11-10,3.521,5.854,0.792,96.483,2.735
2017-11-13,3.53,5.881,0.792,96.507,2.724
2017-11-14,3.498,5.837,0.793,96.787,2.719
2017-11-15,3.468,5.762,0.787,96.095,2.724
2017-11-16,3.507,5.778,0.786,95.807,2.719
2017-11-17,3.512,5.618,0.792,95.99,2.728
2017-11-20,3.545,5.663,0.79,96.02,2.742
2017-11-21,3.628,5.687,0.792,96.038,2.726
2017-11-22,3.627,5.662,0.795,95.855,2.726
2017-11-23,3.491,5.515,0.793,96.687,2.728
2017-11-24,3.495,5.527,0.794,96.007,2.732
2017-11-27,3.428,5.45,0.794,96.504,2.731
2017-11-28,3.447,5.54,0.795,95.907,2.736
2017-11-29,3.443,5.558,0.802,95.261,2.738
2017-11-30,3.396,5.519,0.801,95.629,2.72
2017-12-01,3.399,5.558,0.808,95.803,2.702
2017-12-04,3.416,5.525,0.83,95.8,2.7
2017-12-05,3.441,5.399,0.815,95.801,2.702
2017-12-06,3.41,5.424,0.807,95.657,2.686
2017-12-07,3.364,5.39,0.807,95.809,2.668
2017-12-08,3.403,5.452,0.814,95.609,2.651
2017-12-11,3.47,5.536,0.818,95.612,2.653
2017-12-12,3.405,5.486,0.821,95.707,2.649
2017-12-13,3.434,5.536,0.822,95.756,2.65
2017-12-14,3.421,5.549,0.822,95.71,2.674
2017-12-15,3.367,5.503,0.815,95.608,2.673
2017-12-18,3.368,5.459,0.823,95.707,2.674
2017-12-19,3.421,5.504,0.83,95.657,2.686
2017-12-20,3.412,5.46,0.826,95.957,2.68
2017-12-21,3.462,5.493,0.822,95.955,2.676
2017-12-22,3.443,5.493,0.824,95.962,2.678
2017-12-25,3.424,5.44,0.823,95.967,2.693
2017-12-26,3.436,5.478,0.823,96.057,2.677
2017-12-27,3.368,5.425,0.822,95.92,2.691
2017-12-28,3.405,5.455,0.817,94.857,2.692
2017-12-29,3.418,5.513,0.817,95.923,2.708
2018-01-02,3.478,5.589,0.814,96.007,2.723
2018-01-03,3.5,5.627,0.818,95.967,2.733
2018-01-04,3.513,5.65,0.819,95.968,2.719
2018-01-05,3.529,5.66,0.82,95.885,2.728
2018-01-08,3.546,5.687,0.826,95.793,2.73
2018-01-09,3.58,5.682,0.826,95.931,2.736
2018-01-10,3.598,5.652,0.829,95.811,2.729
2018-01-11,3.592,5.666,0.829,95.549,2.734
2018-01-12,3.615,5.637,0.838,95.562,2.774
2018-01-15,3.607,5.511,0.841,95.607,2.783
2018-01-16,3.65,5.541,0.841,95.666,2.781
2018-01-17,3.637,5.508,0.835,95.441,2.774
2018-01-18,3.665,5.53,0.841,95.509,2.759
2018-01-19,3.677,5.513,0.834,95.804,2.751
2018-01-22,3.732,5.587,0.837,96.263,2.754
2018-01-23,3.776,5.595,0.846,96.057,2.762
2018-01-24,3.779,5.639,0.846,96.057,2.774
2018-01-25,3.751,5.63,0.842,95.623,2.784
2018-01-26,3.773,5.636,0.842,95.834,2.767
2018-01-29,3.69,5.56,0.848,95.817,2.754
2018-01-30,3.646,5.559,0.841,95.668,2.731
2018-01-31,3.659,5.436,0.833,95.86,2.735
2018-02-01,3.629,5.266,0.835,95.773,2.729
2018-02-02,3.655,5.263,0.828,95.975,2.731
2018-02-05,3.651,5.253,0.806,95.977,2.705
2018-02-06,3.531,5.005,0.759,95.808,2.726
2018-02-07,3.433,5.011,0.772,96.008,2.689
2018-02-08,3.4,5.057,0.781,96.149,2.68
2018-02-09,3.215,4.855,0.757,96.207,2.692
2018-02-12,3.27,4.993,0.767,96.058,2.694
2018-02-13,3.317,5.025,0.778,96.089,2.708
2018-02-14,3.352,5.043,0.782,96.698,2.73
2018-02-22,3.434,5.153,0.789,96.407,2.704
2018-02-23,3.456,5.161,0.794,96.407,2.712
2018-02-26,3.508,5.307,0.811,97.152,2.727
2018-02-27,3.449,5.281,0.818,97.307,2.712
2018-02-28,3.408,5.283,0.812,97.274,2.692
2018-03-01,3.437,5.359,0.801,97.199,2.689
2018-03-02,3.41,5.332,0.788,97.099,2.7
2018-03-05,3.401,5.325,0.79,97.008,2.71
2018-03-06,3.461,5.4,0.798,97.062,2.709
2018-03-07,3.428,5.347,0.795,97.007,2.719
2018-03-08,3.469,5.397,0.8,96.879,2.714
2018-03-09,3.499,5.473,0.805,96.887,2.7
2018-03-12,3.511,5.535,0.82,96.899,2.699
2018-03-13,3.467,5.508,0.815,96.857,2.698
2018-03-14,3.453,5.435,0.811,96.785,2.702
2018-03-15,3.483,5.424,0.81,96.826,2.699
2018-03-16,3.438,5.393,0.806,96.837,2.688
2018-03-19,3.46,5.415,0.805,96.977,2.678
2018-03-20,3.458,5.417,0.797,97.007,2.689
2018-03-21,3.437,5.371,0.799,96.991,2.69
2018-03-22,3.401,5.37,0.8,97.197,2.713
2018-03-23,3.282,5.079,0.779,97.797,2.741
2018-03-26,3.264,5.185,0.771,97.507,2.738
2018-03-27,3.299,5.308,0.781,97.367,2.736
2018-03-28,3.22,5.245,0.768,97.475,2.721
2018-03-29,3.29,5.303,0.767,97.138,2.688
2018-03-30,3.284,5.376,0.769,97.372,2.692
2018-04-02,3.271,5.369,0.769,97.576,2.696
2018-04-03,3.246,5.324,0.757,97.587,2.716
2018-04-04,3.236,5.279,0.76,97.686,2.712
2018-04-09,3.241,5.287,0.763,98.033,2.707
2018-04-10,3.316,5.33,0.771,97.958,2.71
2018-04-11,3.321,5.34,0.77,98.058,2.726
2018-04-12,3.28,5.31,0.769,98.103,2.735
2018-04-13,3.253,5.292,0.776,98.097,2.714
2018-04-16,3.192,5.275,0.772,98.207,2.725
2018-04-17,3.136,5.176,0.779,98.506,2.729
2018-04-18,3.144,5.236,0.787,98.808,2.727
2018-04-19,3.197,5.262,0.785,99.407,2.734
2018-04-20,3.138,5.165,0.784,99.428,2.722
2018-04-23,3.154,5.107,0.778,99.407,2.708
2018-04-24,3.233,5.22,0.782,99.507,2.7
2018-04-25,3.21,5.225,0.772,99.407,2.699
2018-04-26,3.134,5.128,0.772,99.407,2.702
2018-04-27,3.142,5.151,0.786,99.407,2.692
2018-05-02,3.154,5.137,0.783,98.898,2.684
2018-05-03,3.176,5.19,0.78,98.917,2.684
2018-05-04,3.158,5.186,0.781,98.993,2.687
2018-05-07,3.219,5.291,0.788,99.01,2.694
2018-05-08,3.269,5.317,0.787,98.818,2.692
2018-05-09,3.258,5.295,0.787,98.577,2.689
2018-05-10,3.284,5.318,0.794,98.407,2.69
2018-05-11,3.261,5.274,0.798,98.507,2.693
2018-05-14,3.295,5.248,0.804,98.013,2.694
2018-05-15,3.31,5.3,0.799,98.208,2.68
2018-05-16,3.278,5.287,0.798,98.307,2.654
2018-05-17,3.245,5.252,0.8,98.407,2.642
2018-05-18,3.287,5.287,0.8,98.407,2.644
2018-05-21,3.306,5.348,0.814,98.507,2.639
2018-05-22,3.29,5.371,0.812,98.707,2.646
2018-05-23,3.239,5.297,0.806,98.707,2.649
2018-05-24,3.208,5.28,0.81,98.95,2.665
2018-05-25,3.199,5.206,0.811,98.888,2.678
2018-05-28,3.223,5.196,0.814,99.366,2.667
2018-05-29,3.187,5.128,0.809,99.441,2.676
2018-05-30,3.115,5.005,0.799,99.607,2.683
2018-05-31,3.191,5.066,0.807,99.598,2.686
2018-06-01,3.165,5.005,0.804,99.511,2.68
2018-06-04,3.202,5.004,0.815,99.449,2.665
2018-06-05,3.234,5.093,0.82,99.231,2.662
2018-06-06,3.227,5.087,0.818,99.273,2.666
2018-06-07,3.226,5.059,0.824,99.074,2.664
2018-06-08,3.175,4.994,0.822,98.916,2.664
2018-06-11,3.185,4.962,0.829,99.169,2.671
2018-06-12,3.223,5.005,0.834,99.151,2.669
2018-06-13,3.184,4.93,0.836,98.908,2.667
2018-06-14,3.174,4.922,0.83,98.968,2.677
2018-06-15,3.168,4.83,0.837,99.068,2.682
2018-06-19,3.038,4.509,0.819,98.91,2.659
2018-06-20,3.038,4.551,0.827,99.107,2.651
2018-06-21,3.008,4.466,0.837,99.407,2.641
2018-06-22,3.024,4.527,0.832,99.595,2.653
2018-06-25,2.973,4.483,0.839,99.807,2.658
2018-06-26,2.938,4.524,0.831,99.707,2.657
2018-06-27,2.854,4.46,0.824,99.408,2.663
2018-06-28,2.834,4.425,0.82,99.707,2.655
2018-06-29,2.925,4.589,0.835,100.007,2.661
2018-07-02,2.831,4.511,0.83,100.203,2.667
2018-07-03,2.818,4.561,0.845,100.603,2.665
2018-07-04,2.782,4.496,0.836,100.307,2.673
2018-07-05,2.754,4.37,0.844,100.307,2.675
2018-07-06,2.783,4.372,0.851,100.307,2.68
2018-07-09,2.882,4.49,0.859,100.107,2.677
2018-07-10,2.891,4.516,0.863,100.181,2.668
2018-07-11,2.833,4.426,0.865,99.964,2.676
2018-07-12,2.916,4.562,0.871,100.207,2.668
2018-07-13,2.922,4.574,0.87,100.208,2.665
2018-07-16,2.907,4.579,0.87,100.547,2.669
2018-07-17,2.885,4.563,0.865,100.687,2.664
2018-07-18,2.869,4.54,0.874,100.535,2.639
2018-07-19,2.871,4.5,0.88,100.806,2.65
2018-07-20,2.938,4.558,0.881,100.907,2.655
2018-07-23,2.961,4.594,0.878,100.607,2.668
2018-07-24,3.027,4.675,0.889,100.421,2.666
2018-07-25,3.026,4.676,0.889,100.307,2.668
2018-07-26,2.979,4.647,0.895,100.396,2.672
2018-07-27,2.97,4.622,0.906,100.456,2.669
2018-07-30,2.95,4.549,0.895,100.407,2.671
2018-07-31,2.963,4.559,0.881,100.506,2.673
2018-08-01,2.883,4.484,0.89,100.505,2.672
2018-08-02,2.805,4.375,0.887,101.007,2.664
2018-08-03,2.757,4.33,0.902,101.107,2.663
2018-08-06,2.722,4.234,0.912,101.496,2.663
2018-08-07,2.815,4.345,0.928,101.067,2.662
2018-08-08,2.765,4.287,0.915,100.646,2.658
2018-08-09,2.846,4.401,0.906,100.658,2.658
2018-08-10,2.852,4.42,0.907,100.712,2.656
2018-08-13,2.837,4.449,0.9,100.148,2.664
2018-08-14,2.822,4.426,0.902,100.348,2.641
2018-08-15,2.74,4.333,0.913,100.692,2.637
2018-08-16,2.726,4.293,0.9,100.412,2.604
2018-08-17,2.675,4.212,0.911,100.412,2.598
2018-08-20,2.71,4.237,0.911,99.558,2.615
2018-08-21,2.767,4.282,0.908,99.758,2.627
2018-08-22,2.761,4.253,0.907,99.547,2.626
2018-08-23,2.771,4.275,0.909,100.007,2.627
2018-08-24,2.776,4.258,0.907,99.812,2.628
2018-08-27,2.861,4.37,0.911,100.034,2.641
2018-08-28,2.851,4.375,0.919,100.025,2.65
2018-08-29,2.838,4.351,0.921,100.14,2.638
2018-08-30,2.804,4.282,0.925,100.303,2.641
2018-08-31,2.778,4.233,0.922,100.384,2.646
2018-09-03,2.771,4.254,0.918,100.197,2.635
2018-09-04,2.811,4.286,0.921,100.188,2.626
2018-09-05,2.741,4.227,0.917,100.107,2.624
2018-09-06,2.712,4.207,0.913,99.995,2.633
2018-09-07,2.734,4.2,0.911,99.964,2.642
2018-09-10,2.686,4.132,0.915,99.917,2.633
2018-09-11,2.674,4.126,0.918,99.694,2.64
2018-09-12,2.651,4.112,0.922,99.578,2.639
2018-09-13,2.686,4.137,0.92,99.558,2.65
2018-09-14,2.691,4.09,0.925,99.787,2.656
2018-09-17,2.66,4.038,0.925,99.908,2.642
2018-09-18,2.723,4.101,0.918,99.991,2.646
2018-09-19,2.768,4.152,0.923,99.975,2.648
2018-09-20,2.766,4.152,0.926,99.777,2.651
2018-09-21,2.872,4.235,0.933,99.626,2.657
2018-09-25,2.837,4.211,0.93,99.797,2.649
2018-09-26,2.875,4.22,0.935,99.837,2.653
2018-09-27,2.86,4.173,0.927,99.947,2.642
2018-09-28,2.896,4.232,0.929,100.18,2.623
2018-10-08,2.729,4.075,0.921,100.214,2.656
2018-10-09,2.736,4.062,0.924,100.339,2.652
2018-10-10,2.734,4.061,0.927,100.277,2.652
2018-10-11,2.562,3.736,0.882,100.446,2.665
2018-10-12,2.621,3.72,0.888,100.621,2.702
2018-10-15,2.574,3.652,0.88,100.613,2.728
2018-10-16,2.553,3.58,0.883,100.647,2.727
2018-10-17,2.564,3.596,0.901,100.723,2.719
2018-10-18,2.494,3.512,0.897,100.7,2.722
2018-10-19,2.573,3.589,0.891,100.875,2.734
2018-10-22,2.741,3.813,0.891,100.757,2.73
2018-10-23,2.628,3.715,0.878,100.704,2.744
2018-10-24,2.633,3.704,0.878,100.797,2.745
2018-10-25,2.649,3.703,0.857,100.976,2.759
2018-10-26,2.616,3.684,0.859,100.99,2.757
2018-10-29,2.519,3.636,0.854,101.002,2.753
2018-10-30,2.556,3.672,0.855,101.238,2.747
2018-10-31,2.593,3.732,0.868,101.209,2.724
2018-11-01,2.616,3.76,0.873,101.278,2.73
2018-11-02,2.751,3.907,0.882,101.227,2.731
2018-11-05,2.708,3.886,0.872,101.1,2.732
2018-11-06,2.687,3.894,0.882,101.268,2.734
2018-11-07,2.66,3.855,0.886,101.39,2.735
2018-11-08,2.657,3.828,0.904,101.707,2.724
2018-11-09,2.616,3.829,0.9,101.637,2.718
2018-11-12,2.652,3.936,0.899,101.678,2.698
2018-11-13,2.686,4.019,0.88,101.682,2.689
2018-11-14,2.646,4.0,0.88,102.01,2.688
2018-11-15,2.689,4.075,0.873,102.318,2.703
2018-11-16,2.699,4.101,0.875,102.515,2.707
2018-11-19,2.736,4.103,0.877,102.65,2.714
2018-11-20,2.663,3.987,0.865,102.543,2.724
2018-11-21,2.666,3.997,0.852,102.55,2.723
2018-11-22,2.657,3.997,0.852,102.481,2.728
2018-11-23,2.572,3.817,0.85,102.491,2.731
2018-11-26,2.577,3.825,0.852,102.305,2.727
2018-11-27,2.574,3.846,0.858,102.314,2.722
2018-11-28,2.622,3.906,0.865,102.352,2.71
2018-11-29,2.59,3.822,0.877,102.559,2.731
2018-11-30,2.623,3.845,0.881,102.394,2.732
2018-12-03,2.707,3.975,0.9,102.544,2.72
2018-12-04,2.712,3.992,0.885,102.773,2.72
2018-12-05,2.697,3.964,0.867,103.03,2.725
2018-12-06,2.63,3.873,0.855,103.146,2.735
2018-12-07,2.623,3.874,0.861,103.187,2.738
2018-12-10,2.593,3.823,0.837,103.306,2.767
2018-12-11,2.606,3.867,0.844,103.461,2.763
2018-12-12,2.617,3.857,0.848,103.492,2.75
2018-12-13,2.672,3.918,0.85,103.142,2.748
2018-12-14,2.615,3.828,0.842,102.789,2.745
2018-12-17,2.611,3.807,0.835,102.717,2.746
2018-12-18,2.571,3.777,0.817,102.553,2.761
2018-12-19,2.538,3.718,0.815,102.692,2.77
2018-12-20,2.515,3.743,0.797,103.002,2.77
2018-12-21,2.476,3.722,0.794,103.229,2.788
2018-12-24,2.483,3.756,0.778,103.057,2.798
2018-12-25,2.464,3.704,0.75,103.113,2.82
2018-12-26,2.447,3.69,0.748,103.343,2.819
2018-12-27,2.44,3.641,0.784,103.465,2.809
2018-12-28,2.447,3.646,0.788,103.941,2.826
2019-01-02,2.405,3.609,0.787,103.887,2.837
2019-01-03,2.405,3.6,0.786,104.064,2.868
2019-01-04,2.482,3.705,0.785,103.926,2.853
2019-01-07,2.495,3.773,0.804,103.814,2.841
2019-01-08,2.495,3.764,0.813,103.899,2.828
2019-01-09,2.518,3.761,0.82,103.979,2.817
2019-01-10,2.521,3.768,0.811,103.998,2.823
2019-01-11,2.544,3.789,0.818,103.991,2.805
2019-01-14,2.517,3.768,0.811,103.951,2.807
2019-01-15,2.576,3.824,0.816,103.907,2.801
2019-01-16,2.576,3.817,0.82,104.159,2.803
2019-01-17,2.559,3.785,0.816,104.346,2.81
2019-01-18,2.613,3.828,0.832,104.247,2.811
2019-01-21,2.63,3.842,0.839,104.107,2.8
2019-01-22,2.59,3.783,0.836,104.126,2.799
2019-01-23,2.582,3.787,0.83,104.028,2.802
2019-01-24,2.606,3.815,0.83,104.07,2.8
2019-01-25,2.63,3.795,0.833,103.92,2.797
2019-01-28,2.626,3.781,0.83,103.916,2.823
2019-01-29,2.64,3.728,0.825,103.988,2.833
2019-01-30,2.619,3.699,0.825,104.076,2.842
2019-01-31,2.649,3.674,0.835,104.158,2.837
2019-02-01,2.702,3.792,0.846,104.263,2.852
2019-02-11,2.747,3.879,0.849,104.448,2.84
2019-02-12,2.771,3.901,0.855,104.527,2.851
2019-02-13,2.84,3.977,0.864,104.586,2.847
2019-02-14,2.844,3.994,0.866,104.458,2.843
2019-02-15,2.788,3.965,0.86,104.586,2.861
2019-02-18,2.885,4.131,0.874,104.483,2.876
2019-02-19,2.876,4.111,0.874,104.394,2.878
2019-02-20,2.885,4.103,0.869,104.282,2.898
2019-02-21,2.881,4.107,0.872,104.208,2.88
2019-02-22,2.973,4.244,0.87,104.041,2.86
2019-02-25,3.222,4.544,0.87,103.921,2.858
2019-02-26,3.137,4.48,0.867,103.607,2.856
2019-02-27,3.117,4.442,0.866,103.807,2.853
2019-02-28,3.11,4.447,0.864,103.817,2.833
2019-03-01,3.185,4.502,0.872,103.767,2.826
2019-03-04,3.224,4.567,0.875,103.754,2.784
2019-03-05,3.256,4.707,0.869,103.647,2.77
2019-03-06,3.282,4.804,0.868,103.64,2.784
2019-03-07,3.24,4.845,0.861,103.983,2.773
2019-03-08,3.108,4.677,0.855,104.043,2.799
2019-03-11,3.157,4.857,0.858,104.039,2.808
2019-03-12,3.182,4.94,0.87,104.124,2.808
2019-03-13,3.16,4.818,0.869,104.18,2.82
2019-03-14,3.133,4.7,0.877,104.164,2.815
2019-03-15,3.182,4.754,0.878,104.201,2.811
2019-03-18,3.297,4.914,0.881,104.154,2.807
2019-03-19,3.269,4.904,0.885,104.208,2.823
2019-03-20,3.269,4.905,0.883,104.296,2.819
2019-03-21,3.271,4.962,0.875,104.293,2.839
2019-03-22,3.276,5.018,0.89,104.467,2.833
2019-03-25,3.181,4.942,0.87,104.696,2.849
2019-03-26,3.142,4.786,0.875,104.935,2.85
2019-03-27,3.174,4.848,0.882,104.897,2.848
2019-03-28,3.164,4.777,0.875,104.797,2.842
2019-03-29,3.316,4.948,0.881,104.687,2.788
2019-04-01,3.416,5.153,0.889,104.589,2.788
