date,510300.SH,510500.SH,513500.SH,513300.SH,511260.SH,511090.SH,518880.SH
2023-04-13,3.783,6.185,1.325,1.121,118.061,93.48,4.346
2023-04-14,3.804,6.2,1.332,1.13,118.001,93.48,4.366
2023-04-17,3.865,6.232,1.339,1.135,117.993,93.48,4.324
2023-04-18,3.872,6.219,1.341,1.134,118.021,93.48,4.305
2023-04-19,3.839,6.189,1.341,1.13,118.137,93.48,4.297
2023-04-20,3.823,6.182,1.34,1.129,118.046,93.48,4.308
2023-04-21,3.75,6.029,1.336,1.123,118.214,93.48,4.288
2023-04-24,3.699,5.987,1.334,1.122,118.317,93.48,4.277
2023-04-25,3.68,5.893,1.339,1.123,118.332,93.48,4.316
2023-04-26,3.671,5.919,1.33,1.122,118.38,93.48,4.323
2023-04-27,3.706,5.945,1.323,1.125,118.471,93.48,4.333
2023-04-28,3.745,6.037,1.343,1.144,118.556,93.48,4.298
2023-05-04,3.745,6.038,1.331,1.137,118.771,93.48,4.395
2023-05-05,3.729,5.982,1.326,1.133,118.972,93.48,4.415
2023-05-08,3.774,6.021,1.344,1.152,118.842,93.48,4.368
2023-05-09,3.739,5.964,1.345,1.152,118.956,93.48,4.377
2023-05-10,3.708,5.953,1.345,1.152,119.118,93.48,4.398
2023-05-11,3.703,5.934,1.352,1.165,119.294,93.48,4.394
2023-05-12,3.652,5.874,1.353,1.172,119.172,93.48,4.365
2023-05-15,3.715,5.942,1.353,1.169,119.167,93.48,4.382
2023-05-16,3.698,5.901,1.352,1.174,119.123,93.48,4.369
2023-05-17,3.671,5.903,1.355,1.182,119.112,93.48,4.353
2023-05-18,3.67,5.913,1.373,1.201,119.103,93.48,4.345
2023-05-19,3.664,5.918,1.394,1.23,119.234,93.48,4.33
2023-05-22,3.684,5.909,1.388,1.225,119.26,93.48,4.347
2023-05-23,3.627,5.844,1.394,1.233,119.515,93.48,4.33
2023-05-24,3.574,5.798,1.381,1.215,119.474,93.48,4.352
2023-05-25,3.565,5.78,1.38,1.233,119.371,93.48,4.335
2023-05-26,3.57,5.833,1.379,1.241,119.159,93.48,4.31
2023-05-29,3.554,5.826,1.407,1.283,119.266,93.48,4.314
2023-05-30,3.558,5.859,1.413,1.291,119.272,93.48,4.3
2023-05-31,3.522,5.852,1.402,1.287,119.311,93.48,4.365
2023-06-01,3.53,5.862,1.404,1.286,119.461,93.48,4.362
2023-06-02,3.583,5.914,1.412,1.3,119.386,93.48,4.375
2023-06-05,3.565,5.901,1.438,1.307,119.433,93.48,4.324
2023-06-06,3.528,5.787,1.433,1.31,119.567,93.48,4.357
2023-06-07,3.516,5.791,1.44,1.311,119.676,93.48,4.363
2023-06-08,3.548,5.778,1.433,1.282,119.651,93.48,4.338
2023-06-09,3.564,5.829,1.441,1.3,119.784,93.48,4.375
2023-06-12,3.568,5.847,1.453,1.317,119.865,93.48,4.378
2023-06-13,3.597,5.865,1.471,1.348,120.086,93.48,4.388
2023-06-14,3.597,5.872,1.476,1.353,120.405,93.799,4.363
2023-06-15,3.662,5.926,1.472,1.363,120.052,93.309,4.329
2023-06-16,3.699,5.969,1.484,1.373,119.601,92.789,4.359
2023-06-19,3.669,5.961,1.484,1.372,119.695,92.8,4.366
2023-06-20,3.662,5.958,1.487,1.371,119.673,92.8,4.374
2023-06-21,3.607,5.833,1.487,1.384,119.817,93.131,4.356
2023-06-26,3.563,5.732,1.482,1.36,119.976,93.231,4.354
2023-06-27,3.589,5.777,1.474,1.342,119.779,93.199,4.35
2023-06-28,3.597,5.791,1.489,1.363,119.796,93.227,4.335
2023-06-29,3.579,5.782,1.496,1.373,119.838,93.32,4.343
2023-06-30,3.602,5.855,1.503,1.373,120.069,93.674,4.349
2023-07-03,3.647,5.884,1.522,1.397,120.01,93.655,4.358
2023-07-04,3.654,5.898,1.516,1.394,120.024,93.638,4.364
2023-07-05,3.627,5.867,1.515,1.391,120.04,93.727,4.367
2023-07-06,3.599,5.832,1.512,1.392,120.083,93.722,4.365
2023-07-07,3.588,5.816,1.502,1.385,120.116,93.736,4.359
2023-07-10,3.604,5.837,1.492,1.371,120.138,93.779,4.37
2023-07-11,3.63,5.887,1.499,1.379,120.233,93.869,4.374
2023-07-12,3.611,5.826,1.506,1.376,120.254,93.922,4.371
2023-07-13,3.674,5.91,1.516,1.4,120.202,93.929,4.408
2023-07-14,3.672,5.886,1.513,1.403,120.153,93.858,4.388
2023-07-17,3.644,5.871,1.521,1.411,120.27,93.94,4.406
2023-07-18,3.638,5.862,1.528,1.43,120.445,94.113,4.422
2023-07-19,3.636,5.853,1.552,1.458,120.421,94.172,4.473
2023-07-20,3.608,5.787,1.541,1.445,120.43,94.266,4.47
2023-07-21,3.61,5.79,1.536,1.419,120.578,94.467,4.453
2023-07-24,3.593,5.78,1.541,1.425,120.661,94.595,4.442
2023-07-25,3.705,5.878,1.538,1.426,120.199,94.127,4.42
2023-07-26,3.696,5.867,1.541,1.426,120.317,94.06,4.439
2023-07-27,3.692,5.825,1.545,1.452,120.451,94.318,4.448
2023-07-28,3.788,5.917,1.534,1.443,120.41,94.16,4.404
2023-07-31,3.804,5.956,1.539,1.446,120.261,94.01,4.409
2023-08-01,3.786,5.961,1.549,1.444,120.352,94.105,4.426
2023-08-02,3.757,5.939,1.537,1.42,120.458,94.234,4.425
2023-08-03,3.793,5.96,1.523,1.395,120.521,94.329,4.406
2023-08-04,3.814,6.001,1.526,1.406,120.522,94.444,4.401
2023-08-07,3.783,5.96,1.518,1.391,120.565,94.539,4.41
2023-08-08,3.768,5.939,1.529,1.393,120.602,94.547,4.414
2023-08-09,3.76,5.897,1.529,1.393,120.642,94.56,4.411
2023-08-10,3.765,5.895,1.521,1.378,120.626,94.505,4.396
2023-08-11,3.67,5.774,1.522,1.378,120.643,94.588,4.415
2023-08-14,3.643,5.781,1.525,1.37,120.756,94.829,4.421
2023-08-15,3.639,5.748,1.541,1.401,121.086,95.58,4.431
2023-08-16,3.609,5.705,1.524,1.389,121.282,95.78,4.433
2023-08-17,3.622,5.741,1.515,1.374,121.272,95.66,4.429
2023-08-18,3.572,5.648,1.497,1.348,121.347,95.862,4.421
2023-08-21,3.52,5.571,1.503,1.351,121.626,96.704,4.438
2023-08-22,3.543,5.598,1.509,1.373,121.482,96.579,4.431
2023-08-23,3.488,5.498,1.51,1.377,121.47,96.618,4.452
2023-08-24,3.511,5.514,1.532,1.415,121.443,96.749,4.464
2023-08-25,3.504,5.446,1.501,1.358,121.386,96.553,4.448
2023-08-28,3.557,5.509,1.515,1.374,121.298,96.433,4.45
2023-08-29,3.579,5.634,1.524,1.383,121.078,96.221,4.462
2023-08-30,3.578,5.635,1.545,1.412,121.149,96.272,4.477
2023-08-31,3.559,5.606,1.553,1.417,121.234,96.373,4.494
2023-09-01,3.582,5.612,1.544,1.413,121.111,96.037,4.489
2023-09-04,3.64,5.696,1.547,1.417,120.749,95.205,4.506
2023-09-05,3.613,5.653,1.548,1.419,120.819,95.231,4.508
2023-09-06,3.603,5.651,1.548,1.425,120.676,94.789,4.505
2023-09-07,3.55,5.569,1.535,1.41,120.567,94.389,4.504
2023-09-08,3.529,5.567,1.544,1.418,120.655,94.648,4.536
2023-09-11,3.557,5.634,1.536,1.41,120.642,94.571,4.545
2023-09-12,3.552,5.636,1.541,1.419,120.673,94.77,4.546
2023-09-13,3.527,5.577,1.53,1.402,120.787,94.898,4.557
2023-09-14,3.524,5.572,1.537,1.413,120.916,95.359,4.592
2023-09-15,3.507,5.573,1.548,1.422,120.778,94.998,4.548
2023-09-18,3.52,5.585,1.531,1.396,120.597,94.603,4.524
2023-09-19,3.515,5.56,1.53,1.394,120.603,94.696,4.559
2023-09-20,3.497,5.519,1.528,1.391,120.573,94.557,4.594
2023-09-21,3.462,5.473,1.512,1.366,120.605,94.855,4.58
2023-09-22,3.537,5.571,1.493,1.355,120.442,94.577,4.561
2023-09-25,3.509,5.538,1.49,1.356,120.287,94.167,4.581
2023-09-26,3.488,5.519,1.483,1.346,120.196,94.215,4.578
2023-09-27,3.498,5.544,1.475,1.339,120.183,94.258,4.511
2023-09-28,3.484,5.552,1.471,1.34,120.496,94.797,4.436
2023-10-09,3.474,5.52,1.47,1.36,120.527,94.701,4.405
2023-10-10,3.447,5.492,1.49,1.381,120.545,94.6,4.348
2023-10-11,3.455,5.487,1.499,1.389,120.332,94.365,4.355
2023-10-12,3.491,5.53,1.51,1.402,120.359,94.408,4.39
2023-10-13,3.456,5.5,1.497,1.393,120.51,94.623,4.405
2023-10-16,3.413,5.443,1.496,1.38,120.61,94.698,4.46
2023-10-17,3.425,5.454,1.507,1.388,120.538,94.589,4.48
2023-10-18,3.397,5.386,1.505,1.382,120.511,94.497,4.523
2023-10-19,3.32,5.321,1.485,1.364,120.326,94.156,4.547
2023-10-20,3.302,5.283,1.467,1.351,120.508,94.386,4.597
2023-10-23,3.264,5.136,1.457,1.339,120.638,94.638,4.572
2023-10-24,3.269,5.2,1.455,1.35,120.488,94.461,4.575
2023-10-25,3.289,5.227,1.456,1.346,120.606,94.469,4.557
2023-10-26,3.302,5.251,1.433,1.304,120.638,94.38,4.59
2023-10-27,3.356,5.355,1.433,1.307,120.648,94.291,4.599
2023-10-30,3.372,5.4,1.427,1.312,120.697,94.287,4.609
2023-10-31,3.364,5.387,1.431,1.309,120.857,94.509,4.62
2023-11-01,3.362,5.375,1.446,1.326,120.983,94.663,4.603
2023-11-02,3.345,5.324,1.463,1.357,121.104,94.949,4.613
2023-11-03,3.373,5.365,1.486,1.369,121.092,95.034,4.61
2023-11-06,3.421,5.46,1.494,1.384,121.079,95.13,4.587
2023-11-07,3.41,5.469,1.492,1.38,121.143,95.078,4.569
2023-11-08,3.399,5.465,1.497,1.393,121.151,95.213,4.551
2023-11-09,3.402,5.453,1.505,1.399,121.158,95.327,4.521
2023-11-10,3.375,5.433,1.493,1.386,121.175,95.403,4.554
2023-11-13,3.37,5.464,1.513,1.416,121.23,95.639,4.538
2023-11-14,3.37,5.488,1.518,1.42,121.159,95.405,4.558
2023-11-15,3.395,5.525,1.539,1.447,121.123,95.316,4.577
2023-11-16,3.359,5.467,1.541,1.439,121.221,95.519,4.559
2023-11-17,3.354,5.486,1.54,1.442,121.271,95.665,4.572
2023-11-20,3.365,5.518,1.524,1.423,121.268,95.666,4.522
2023-11-21,3.37,5.501,1.53,1.437,121.295,95.677,4.516
2023-11-22,3.331,5.428,1.528,1.426,121.228,95.475,4.499
2023-11-23,3.35,5.479,1.533,1.434,121.061,95.185,4.495
2023-11-24,3.325,5.433,1.535,1.436,121.079,95.155,4.499
2023-11-27,3.301,5.419,1.534,1.429,121.041,95.04,4.546
2023-11-28,3.305,5.445,1.535,1.432,121.132,95.27,4.56
2023-11-29,3.278,5.416,1.532,1.434,121.095,95.365,4.591
2023-11-30,3.282,5.397,1.531,1.434,121.139,95.552,4.589
2023-12-01,3.268,5.424,1.539,1.428,121.249,95.592,4.589
2023-12-04,3.244,5.412,1.547,1.429,121.182,95.549,4.643
2023-12-05,3.178,5.325,1.534,1.413,121.187,95.616,4.58
2023-12-06,3.183,5.337,1.546,1.433,121.142,95.696,4.578
2023-12-07,3.174,5.342,1.533,1.417,121.188,95.88,4.584
2023-12-08,3.181,5.354,1.545,1.44,121.236,95.897,4.591
2023-12-11,3.205,5.416,1.559,1.449,121.464,96.153,4.557
2023-12-12,3.213,5.426,1.567,1.467,121.405,95.963,4.539
2023-12-13,3.155,5.367,1.576,1.481,121.557,96.313,4.529
2023-12-14,3.139,5.348,1.593,1.5,121.548,96.208,4.598
2023-12-15,3.132,5.304,1.586,1.482,121.627,96.58,4.59
2023-12-18,3.118,5.243,1.593,1.495,121.712,96.95,4.576
2023-12-19,3.12,5.234,1.601,1.507,121.724,96.962,4.589
2023-12-20,3.089,5.172,1.609,1.516,121.678,97.041,4.604
2023-12-21,3.12,5.186,1.588,1.495,121.733,97.441,4.605
2023-12-22,3.126,5.17,1.597,1.501,121.825,97.906,4.627
2023-12-25,3.135,5.163,1.6,1.501,121.927,98.503,4.634
2023-12-26,3.115,5.116,1.605,1.515,121.985,98.082,4.647
2023-12-27,3.125,5.132,1.608,1.519,122.083,98.01,4.66
2023-12-28,3.209,5.235,1.605,1.514,122.083,98.085,4.662
2023-12-29,3.219,5.279,1.603,1.507,122.309,98.324,4.648
2024-01-02,3.173,5.257,1.607,1.505,122.537,98.146,4.666
2024-01-03,3.163,5.25,1.595,1.48,122.218,97.89,4.663
2024-01-04,3.133,5.206,1.589,1.473,122.466,98.129,4.651
2024-01-05,3.116,5.136,1.582,1.464,122.824,98.633,4.664
2024-01-08,3.069,5.01,1.584,1.465,122.637,98.724,4.65
2024-01-09,3.077,5.022,1.611,1.504,122.789,99.195,4.649
2024-01-10,3.061,5.009,1.61,1.506,122.748,99.224,4.631
2024-01-11,3.08,5.072,1.623,1.529,122.669,99.022,4.631
2024-01-12,3.069,5.052,1.616,1.523,122.536,98.841,4.646
2024-01-15,3.065,5.039,1.624,1.533,122.555,98.986,4.673
2024-01-16,3.087,5.034,1.616,1.517,122.518,98.972,4.677
2024-01-17,3.012,4.901,1.609,1.513,122.665,99.186,4.631
2024-01-18,3.057,4.906,1.61,1.522,122.757,99.262,4.616
2024-01-19,3.064,4.866,1.626,1.555,122.823,99.522,4.643
2024-01-22,2.995,4.63,1.652,1.609,122.934,100.259,4.625
2024-01-23,3.017,4.708,1.656,1.59,122.873,100.357,4.632
2024-01-24,3.068,4.778,1.674,1.595,122.886,100.306,4.626
2024-01-25,3.124,4.926,1.666,1.584,122.896,100.348,4.605
2024-01-26,3.118,4.869,1.654,1.573,122.987,100.451,4.625
2024-01-29,3.088,4.773,1.661,1.586,123.057,100.513,4.634
2024-01-30,3.032,4.671,1.681,1.616,123.406,101.548,4.647
2024-01-31,3.011,4.543,1.674,1.58,123.611,102.486,4.653
2024-02-01,3.007,4.525,1.66,1.56,123.624,102.445,4.668
2024-02-02,2.977,4.397,1.688,1.602,123.597,102.371,4.679
2024-02-05,2.997,4.295,1.695,1.608,123.792,103.478,4.643
2024-02-06,3.1,4.673,1.695,1.612,123.464,102.732,4.633
2024-02-07,3.129,4.985,1.701,1.602,123.534,102.998,4.642
2024-02-08,3.151,5.009,1.745,1.638,123.707,102.773,4.662
2024-02-19,3.178,4.975,1.737,1.628,123.73,102.97,4.644
2024-02-20,3.19,4.975,1.731,1.622,123.816,103.389,4.642
2024-02-21,3.238,4.972,1.717,1.602,123.901,103.495,4.642
2024-02-22,3.264,5.017,1.741,1.634,123.878,103.525,4.639
2024-02-23,3.267,5.041,1.766,1.654,124.059,104.058,4.63
2024-02-26,3.232,5.031,1.755,1.638,124.16,104.5,4.651
2024-02-27,3.273,5.158,1.761,1.637,124.347,105.374,4.646
2024-02-28,3.237,5.019,1.783,1.643,124.509,105.484,4.645
2024-02-29,3.292,5.191,1.772,1.633,124.711,106.635,4.647
2024-03-01,3.319,5.227,1.781,1.657,124.245,105.55,4.667
2024-03-04,3.316,5.225,1.794,1.685,124.403,106.23,4.725
2024-03-05,3.345,5.198,1.789,1.671,124.43,106.169,4.789
2024-03-06,3.331,5.193,1.781,1.67,124.834,106.991,4.824
2024-03-07,3.312,5.123,1.776,1.667,124.968,107.383,4.885
2024-03-08,3.322,5.194,1.8,1.69,124.939,107.295,4.881
2024-03-11,3.37,5.296,1.794,1.666,124.812,106.47,4.899
2024-03-12,3.375,5.265,1.788,1.666,124.327,104.964,4.879
2024-03-13,3.354,5.257,1.783,1.676,124.277,104.714,4.87
2024-03-14,3.341,5.234,1.784,1.678,124.235,104.781,4.877
2024-03-15,3.35,5.309,1.775,1.666,124.381,105.328,4.899
2024-03-18,3.381,5.38,1.781,1.664,124.488,105.689,4.86
2024-03-19,3.358,5.321,1.774,1.655,124.772,106.881,4.87
2024-03-20,3.361,5.335,1.79,1.661,124.633,106.567,4.88
2024-03-21,3.359,5.308,1.826,1.688,124.633,106.418,4.978
2024-03-22,3.328,5.225,1.837,1.686,124.627,106.267,4.946
2024-03-25,3.309,5.144,1.825,1.681,124.452,105.656,4.956
2024-03-26,3.32,5.12,1.832,1.69,124.471,105.714,4.966
2024-03-27,3.282,4.996,1.844,1.69,124.557,105.948,4.99
2024-03-28,3.299,5.063,1.868,1.689,124.58,106.356,5.029
2024-03-29,3.315,5.131,1.856,1.687,124.721,106.493,5.126
2024-04-01,3.373,5.244,1.849,1.702,124.569,105.955,5.155
2024-04-02,3.361,5.222,1.842,1.695,124.623,105.917,5.159
2024-04-03,3.347,5.219,1.802,1.684,124.89,106.459,5.231
2024-04-08,3.318,5.139,1.807,1.685,124.942,106.383,5.354
2024-04-09,3.312,5.184,1.813,1.685,125.082,106.494,5.369
2024-04-10,3.286,5.121,1.81,1.687,124.985,106.179,5.388
2024-04-11,3.283,5.146,1.788,1.665,124.966,105.543,5.348
2024-04-12,3.255,5.117,1.802,1.694,125.201,105.912,5.504
2024-04-15,3.328,5.188,1.783,1.683,125.317,105.979,5.417
2024-04-16,3.296,5.04,1.741,1.631,125.328,106.15,5.452
2024-04-17,3.342,5.181,1.734,1.628,125.373,106.51,5.461
2024-04-18,3.348,5.191,1.73,1.623,125.592,106.995,5.445
2024-04-19,3.32,5.154,1.709,1.593,125.621,107.247,5.471
2024-04-22,3.313,5.109,1.716,1.585,125.709,107.685,5.364
2024-04-23,3.288,5.047,1.728,1.59,126.006,108.276,5.232
2024-04-24,3.302,5.109,1.766,1.635,125.434,107.031,5.287
2024-04-25,3.312,5.101,1.739,1.604,125.496,106.416,5.288
2024-04-26,3.362,5.221,1.746,1.628,125.2,105.937,5.329
2024-04-29,3.405,5.327,1.754,1.636,124.584,104.685,5.294
2024-04-30,3.387,5.289,1.758,1.638,125.051,105.539,5.286
2024-05-06,3.437,5.374,1.759,1.638,125.143,105.295,5.254
2024-05-07,3.439,5.373,1.777,1.651,125.462,105.685,5.268
2024-05-08,3.41,5.302,1.784,1.652,125.588,105.701,5.261
2024-05-09,3.445,5.403,1.779,1.649,125.407,105.348,5.25
2024-05-10,3.447,5.383,1.799,1.657,125.232,104.751,5.369
2024-05-13,3.444,5.354,1.807,1.667,125.497,105.392,5.337
2024-05-14,3.438,5.348,1.807,1.672,125.56,105.546,5.329
2024-05-15,3.412,5.299,1.826,1.685,125.471,105.405,5.37
2024-05-16,3.424,5.273,1.85,1.713,125.387,105.024,5.417
2024-05-17,3.465,5.351,1.844,1.709,125.217,104.757,5.416
2024-05-20,3.473,5.371,1.834,1.71,125.44,105.096,5.55
2024-05-21,3.461,5.331,1.835,1.721,125.358,104.89,5.481
2024-05-22,3.469,5.325,1.844,1.731,125.454,105.088,5.492
2024-05-23,3.432,5.23,1.849,1.752,125.598,105.44,5.366
2024-05-24,3.391,5.178,1.818,1.717,125.543,105.337,5.319
2024-05-27,3.421,5.23,1.834,1.742,125.521,105.339,5.338
2024-05-28,3.398,5.183,1.838,1.748,125.685,105.744,5.334
2024-05-29,3.399,5.194,1.829,1.738,125.791,106.129,5.37
2024-05-30,3.385,5.183,1.806,1.717,125.798,106.385,5.317
2024-05-31,3.371,5.182,1.807,1.713,125.605,105.633,5.343
2024-06-03,3.376,5.141,1.835,1.72,125.686,105.775,5.296
2024-06-04,3.401,5.212,1.838,1.716,125.695,105.805,5.346
2024-06-05,3.388,5.154,1.847,1.729,125.836,105.958,5.324
2024-06-06,3.388,5.116,1.873,1.761,125.873,105.933,5.398
2024-06-07,3.365,5.091,1.882,1.767,125.975,106.114,5.399
2024-06-11,3.34,5.103,1.889,1.766,125.993,106.317,5.237
2024-06-12,3.336,5.118,1.892,1.787,125.945,106.201,5.267
2024-06-13,3.323,5.091,1.909,1.82,126.041,106.477,5.269
2024-06-14,3.343,5.116,1.903,1.818,126.108,106.775,5.271
2024-06-17,3.333,5.098,1.893,1.83,126.179,106.956,5.279
2024-06-18,3.344,5.125,1.902,1.864,126.296,107.386,5.284
2024-06-19,3.334,5.071,1.904,1.858,126.319,107.371,5.305
2024-06-20,3.311,4.993,1.921,1.878,126.417,107.867,5.351
2024-06-21,3.305,5.002,1.914,1.851,126.316,107.3,5.376
2024-06-24,3.288,4.894,1.91,1.848,126.431,107.753,5.29
2024-06-25,3.267,4.85,1.907,1.824,126.571,108.137,5.302
2024-06-26,3.288,4.919,1.933,1.86,126.626,108.065,5.271
2024-06-27,3.269,4.835,1.948,1.87,126.791,108.379,5.242
2024-06-28,3.276,4.843,1.971,1.899,126.937,108.742,5.297
2024-07-01,3.29,4.902,1.967,1.894,126.527,107.481,5.299
2024-07-02,3.285,4.856,1.971,1.901,126.732,107.805,5.306
2024-07-03,3.279,4.813,1.999,1.936,126.843,107.956,5.34
2024-07-04,3.264,4.742,1.977,1.932,126.897,107.628,5.365
2024-07-05,3.247,4.777,1.993,1.955,126.657,107.17,5.381
2024-07-08,3.223,4.695,1.999,2.006,126.281,106.876,5.384
2024-07-09,3.26,4.783,1.996,2.039,126.599,107.365,5.362
2024-07-10,3.252,4.755,1.985,2.022,126.594,107.348,5.397
2024-07-11,3.298,4.854,2.004,2.021,126.679,107.333,5.417
2024-07-12,3.308,4.832,1.974,1.919,126.84,107.601,5.446
2024-07-15,3.315,4.796,2.024,1.999,126.947,107.798,5.442
2024-07-16,3.34,4.813,2.028,1.999,126.92,107.693,5.505
2024-07-17,3.345,4.778,2.053,1.969,127.062,107.726,5.576
2024-07-18,3.366,4.801,2.027,1.94,126.986,107.59,5.573
2024-07-19,3.389,4.793,1.979,1.895,127.016,107.739,5.425
2024-07-22,3.36,4.781,1.956,1.87,127.279,108.122,5.421
2024-07-23,3.29,4.641,1.983,1.895,127.513,108.157,5.394
2024-07-24,3.268,4.584,1.968,1.852,127.626,108.301,5.465
2024-07-25,3.248,4.578,1.911,1.804,127.643,108.6,5.327
2024-07-26,3.263,4.653,1.927,1.818,127.85,108.979,5.35
2024-07-29,3.243,4.623,1.972,1.88,127.946,109.481,5.387
2024-07-30,3.22,4.619,1.962,1.853,128.01,110.021,5.394
2024-07-31,3.297,4.822,1.948,1.866,128.163,109.799,5.436
2024-08-01,3.272,4.777,1.972,1.884,128.375,110.194,5.48
2024-08-02,3.236,4.711,1.912,1.785,128.392,110.443,5.505
2024-08-05,3.197,4.617,1.785,1.643,128.756,111.626,5.366
2024-08-06,3.197,4.668,1.804,1.701,128.321,110.846,5.327
2024-08-07,3.19,4.67,1.811,1.691,128.66,110.986,5.352
2024-08-08,3.194,4.68,1.799,1.67,128.232,110.234,5.349
2024-08-09,3.182,4.639,1.835,1.715,127.968,109.994,5.396
2024-08-12,3.178,4.641,1.86,1.73,127.119,108.706,5.437
2024-08-13,3.183,4.651,1.887,1.751,127.512,109.308,5.474
2024-08-14,3.159,4.584,1.922,1.791,127.936,110.068,5.456
2024-08-15,3.197,4.621,1.948,1.82,127.778,109.668,5.443
2024-08-16,3.199,4.593,1.975,1.897,127.895,109.868,5.453
2024-08-19,3.208,4.601,1.942,1.861,128.092,110.397,5.513
2024-08-20,3.192,4.519,1.966,1.898,128.039,110.599,5.513
2024-08-21,3.177,4.51,1.967,1.894,127.898,110.185,5.537
2024-08-22,3.168,4.454,1.971,1.892,128.163,110.701,5.523
2024-08-23,3.182,4.455,1.964,1.878,128.219,110.913,5.504
2024-08-26,3.183,4.46,1.978,1.864,128.228,110.846,5.538
2024-08-27,3.166,4.414,1.978,1.845,127.964,110.198,5.534
2024-08-28,3.146,4.415,1.997,1.844,128.12,110.415,5.528
2024-08-29,3.136,4.479,1.974,1.788,127.965,110.34,5.535
2024-08-30,3.181,4.559,1.978,1.804,127.949,110.376,5.522
2024-09-02,3.121,4.464,1.999,1.818,128.189,111.037,5.491
2024-09-03,3.133,4.513,1.998,1.818,128.354,111.05,5.501
2024-09-04,3.112,4.501,1.919,1.714,128.434,111.446,5.463
2024-09-05,3.119,4.522,1.929,1.717,128.577,111.872,5.502
2024-09-06,3.091,4.458,1.919,1.735,128.579,111.957,5.517
2024-09-09,3.05,4.425,1.905,1.734,128.679,112.345,5.477
2024-09-10,3.05,4.423,1.895,1.736,128.829,112.545,5.513
2024-09-11,3.043,4.435,1.899,1.752,129.006,112.947,5.542
2024-09-12,3.032,4.417,1.931,1.813,128.9,112.996,5.531
2024-09-13,3.017,4.369,1.941,1.839,129.154,113.862,5.611
2024-09-18,3.027,4.384,1.939,1.809,129.369,115.227,5.609
2024-09-19,3.054,4.447,1.965,1.844,129.291,114.595,5.6
2024-09-20,3.063,4.415,1.97,1.842,129.5,115.594,5.663
2024-09-23,3.072,4.414,1.974,1.854,129.565,116.043,5.711
2024-09-24,3.216,4.626,1.96,1.84,129.096,115.003,5.697
2024-09-25,3.263,4.66,1.945,1.82,129.513,115.449,5.74
2024-09-26,3.429,4.908,1.948,1.841,129.153,114.446,5.751
2024-09-27,3.658,5.34,1.919,1.791,128.07,111.029,5.708
2024-09-30,4.022,5.842,1.908,1.77,127.574,110.6,5.707
2024-10-08,4.201,6.093,1.893,1.754,127.748,110.658,5.714
2024-10-09,3.811,5.71,1.925,1.812,128.004,111.657,5.64
2024-10-10,3.875,5.636,1.956,1.83,128.572,112.907,5.676
2024-10-11,3.766,5.403,1.967,1.839,128.481,112.394,5.739
2024-10-14,3.829,5.54,1.988,1.839,128.491,112.46,5.799
2024-10-15,3.72,5.398,2.047,1.877,128.667,112.298,5.799
2024-10-16,3.695,5.393,2.024,1.851,128.664,112.163,5.884
2024-10-17,3.652,5.349,2.045,1.866,128.867,112.74,5.905
2024-10-18,3.805,5.584,2.027,1.849,128.808,112.525,5.945
2024-10-21,3.805,5.64,2.018,1.846,128.819,112.567,6.02
2024-10-22,3.829,5.693,2.006,1.845,128.736,112.205,6.018
2024-10-23,3.844,5.716,1.999,1.846,128.49,111.44,6.056
2024-10-24,3.8,5.665,1.991,1.827,128.447,111.528,5.995
2024-10-25,3.829,5.754,1.991,1.827,128.368,111.202,5.998
2024-10-28,3.835,5.822,2.012,1.852,128.313,110.765,6.017
2024-10-29,3.802,5.763,2.005,1.845,128.502,111.303,6.068
2024-10-30,3.76,5.781,2.02,1.906,128.493,111.49,6.14
2024-10-31,3.76,5.847,1.996,1.876,128.523,111.604,6.103
2024-11-01,3.768,5.793,1.971,1.851,128.726,112.258,6.051
2024-11-04,3.821,5.88,1.963,1.842,128.745,112.257,6.006
2024-11-05,3.926,6.063,1.961,1.829,128.801,112.453,6.006
2024-11-06,3.9,6.07,2.029,1.897,128.885,112.669,5.994
2024-11-07,4.037,6.19,2.045,1.953,128.913,112.511,5.86
2024-11-08,3.983,6.173,2.063,1.95,129.091,112.847,5.898
2024-11-11,4.004,6.279,2.089,1.951,129.131,112.881,5.905
2024-11-12,3.958,6.219,2.113,1.95,129.407,113.526,5.807
2024-11-13,3.984,6.2,2.095,1.937,129.395,113.544,5.796
2024-11-14,3.913,6.028,2.122,1.941,129.369,113.024,5.68
2024-11-15,3.844,5.868,2.088,1.913,129.432,112.928,5.683
2024-11-18,3.827,5.778,2.102,1.912,129.217,111.959,5.758
2024-11-19,3.847,5.871,2.106,1.918,129.274,112.35,5.858
2024-11-20,3.857,5.932,2.112,1.947,129.339,112.378,5.857
2024-11-21,3.862,5.927,2.107,1.939,129.49,112.785,5.933
2024-11-22,3.742,5.687,2.128,1.953,129.569,113.085,6.01
2024-11-25,3.72,5.672,2.177,1.967,129.733,113.388,5.916
2024-11-26,3.712,5.632,2.181,1.965,129.907,113.769,5.844
2024-11-27,3.776,5.743,2.18,1.968,129.782,113.479,5.899
2024-11-28,3.747,5.705,2.178,1.954,129.971,113.842,5.869
2024-11-29,3.79,5.791,2.182,1.958,130.116,114.347,5.923
2024-12-02,3.82,5.883,2.199,1.96,130.412,115.269,5.872
2024-12-03,3.824,5.873,2.217,1.988,130.523,115.183,5.931
